skill_id,student_id,python,java,sql,machine_learning,data_science,communication,coding_score
3539,4539,71,77,75,71,65,61,320
3540,4540,80,71,79,72,73,85,303
3541,4541,90,87,84,84,87,91,381
3542,4542,65,69,68,65,67,60,185
3543,4543,59,49,56,48,64,61,58
3544,4544,100,100,93,90,95,99,413
3545,4545,64,62,59,52,67,66,331
3546,4546,51,57,55,42,47,51,211
3547,4547,68,62,66,58,70,71,62
3548,4548,93,100,98,95,81,100,301
3549,4549,58,56,61,46,45,52,154
3550,4550,55,47,52,57,53,49,127
3551,4551,97,90,100,89,83,83,471
3552,4552,100,100,100,89,100,100,484
3553,4553,90,86,98,87,87,100,397
3554,4554,80,85,84,68,81,74,503
3555,4555,78,73,80,72,76,73,248
3556,4556,85,86,80,79,87,82,348
3557,4557,80,88,83,65,67,84,365
3558,4558,56,55,57,52,58,60,223
3559,4559,61,60,67,58,46,64,262
3560,4560,67,74,70,55,57,72,171
3561,4561,77,79,70,66,63,89,261
3562,4562,98,95,90,96,95,100,465
3563,4563,57,60,60,51,54,70,136
3564,4564,80,76,76,67,77,67,199
3565,4565,100,100,96,85,97,94,384
3566,4566,83,92,82,78,76,79,261
3567,4567,79,76,75,80,71,65,188
3568,4568,82,91,82,78,75,79,403
3569,4569,67,58,64,56,53,67,200
3570,4570,74,72,76,73,62,86,285
3571,4571,82,87,74,68,84,82,293
3572,4572,68,66,63,64,62,65,184
3573,4573,100,100,100,84,99,86,442
3574,4574,72,65,68,58,61,70,338
3575,4575,60,59,58,52,56,62,176
3576,4576,90,93,95,75,77,99,361
3577,4577,98,98,94,81,85,100,463
3578,4578,81,90,86,70,70,81,375
3579,4579,58,62,61,45,43,60,179
3580,4580,76,72,74,64,73,85,149
3581,4581,55,60,59,55,42,53,110
3582,4582,97,95,90,91,83,95,425
3583,4583,54,54,56,45,41,42,160
3584,4584,90,96,91,75,94,94,320
3585,4585,95,91,100,81,90,97,342
3586,4586,78,80,77,66,80,72,391
3587,4587,73,72,71,56,65,72,259
3588,4588,50,52,55,51,47,53,79
3589,4589,87,81,89,83,77,80,500
3590,4590,82,83,76,78,76,75,149
3591,4591,67,76,75,65,64,67,95
3592,4592,61,63,69,52,61,54,46
3593,4593,90,80,92,77,76,77,436
3594,4594,92,100,99,76,94,82,439
3595,4595,99,100,97,89,84,100,492
3596,4596,83,82,83,67,77,86,263
3597,4597,86,86,92,82,71,86,353
3598,4598,77,67,70,75,72,84,445
3599,4599,58,48,64,55,45,46,51
3600,4600,72,74,75,69,71,66,214
3601,4601,76,84,76,65,72,75,238
3602,4602,78,85,75,75,77,81,378
3603,4603,72,72,77,71,59,64,130
3604,4604,76,66,69,70,71,72,262
3605,4605,82,82,84,69,77,79,381
3606,4606,79,80,87,73,75,83,290
3607,4607,63,65,64,56,48,68,147
3608,4608,87,80,80,88,85,86,362
3609,4609,100,93,100,96,86,93,363
3610,4610,59,56,57,52,63,48,167
3611,4611,69,68,67,70,64,66,209
3612,4612,73,78,81,67,67,67,411
3613,4613,70,63,74,72,67,52,240
3614,4614,56,61,51,53,45,56,65
3615,4615,84,93,82,75,89,83,314
3616,4616,83,88,76,66,83,79,351
3617,4617,47,38,43,33,51,54,49
3618,4618,92,100,93,83,80,97,497
3619,4619,77,76,82,59,63,79,326
3620,4620,92,93,99,91,81,92,385
3621,4621,73,82,72,61,78,75,73
3622,4622,74,84,67,70,60,90,242
3623,4623,68,68,74,62,54,64,349
3624,4624,92,85,96,92,90,84,191
3625,4625,92,94,84,76,93,96,398
3626,4626,72,82,80,60,68,59,274
3627,4627,96,86,100,92,86,100,395
3628,4628,100,95,96,100,99,100,513
3629,4629,86,87,78,70,72,92,429
3630,4630,71,69,64,68,71,67,189
3631,4631,82,91,79,82,82,76,352
3632,4632,92,89,84,82,80,86,357
3633,4633,92,100,84,78,94,100,367
3634,4634,64,58,56,59,64,80,202
3635,4635,87,83,87,88,75,90,218
3636,4636,99,91,100,81,100,98,460
3637,4637,63,68,60,55,50,55,202
3638,4638,100,91,100,88,95,100,390
3639,4639,86,83,91,81,91,94,328
3640,4640,59,54,52,42,47,64,151
3641,4641,85,93,85,78,81,86,356
3642,4642,88,96,80,88,82,97,266
3643,4643,55,48,56,46,45,45,230
3644,4644,62,71,63,49,59,68,82
3645,4645,64,67,68,54,53,66,54
3646,4646,98,90,100,93,95,92,527
3647,4647,73,80,72,56,77,75,302
3648,4648,83,77,76,75,76,88,214
3649,4649,92,87,87,75,94,91,464
3650,4650,53,55,50,42,41,43,104
3651,4651,85,89,92,79,86,84,298
3652,4652,74,78,82,56,61,73,316
3653,4653,67,72,71,67,67,62,111
3654,4654,41,45,46,35,41,36,123
3655,4655,63,65,69,53,64,51,139
3656,4656,73,63,71,56,61,70,238
3657,4657,65,61,62,54,56,53,65
3658,4658,59,51,53,54,47,49,119
3659,4659,76,79,76,70,64,88,314
3660,4660,55,46,51,45,46,45,182
3661,4661,72,78,65,67,74,60,227
3662,4662,77,78,84,65,63,79,185
3663,4663,85,86,79,78,86,96,373
3664,4664,77,68,75,79,64,85,396
3665,4665,67,77,59,62,52,66,287
3666,4666,89,81,96,78,87,80,418
3667,4667,90,95,83,78,75,100,354
3668,4668,66,60,71,60,58,61,119
3669,4669,48,47,50,39,39,40,141
3670,4670,97,100,91,91,84,100,391
3671,4671,55,64,60,47,44,54,182
3672,4672,89,81,94,84,76,81,411
3673,4673,79,78,77,62,64,81,358
3674,4674,56,63,51,48,57,50,160
3675,4675,81,76,80,72,81,93,431
3676,4676,43,34,36,32,48,40,96
3677,4677,99,94,96,86,87,100,452
3678,4678,81,80,76,76,79,73,355
3679,4679,62,60,54,56,64,63,405
3680,4680,60,51,63,45,63,57,112
3681,4681,96,87,94,95,84,88,320
3682,4682,63,57,57,47,65,63,45
3683,4683,61,68,60,49,59,50,233
3684,4684,78,88,70,66,68,81,282
3685,4685,71,81,73,58,71,70,184
3686,4686,71,62,79,69,66,59,281
3687,4687,86,89,85,75,76,76,295
3688,4688,89,85,82,89,93,100,405
3689,4689,79,84,78,63,68,83,391
3690,4690,94,96,89,88,88,100,359
3691,4691,90,83,85,83,95,95,467
3692,4692,72,68,75,74,68,63,179
3693,4693,97,98,89,94,100,94,409
3694,4694,94,100,100,77,88,100,475
3695,4695,71,63,76,71,75,57,272
3696,4696,75,67,74,57,64,75,255
3697,4697,66,58,70,57,66,74,244
3698,4698,92,87,89,89,83,95,356
3699,4699,74,77,82,71,66,74,284
3700,4700,63,67,68,51,68,56,220
3701,4701,83,82,75,72,71,87,404
3702,4702,100,100,100,98,94,96,403
3703,4703,60,60,59,55,53,51,78
3704,4704,70,61,70,65,74,74,153
3705,4705,100,100,100,92,100,90,458
3706,4706,46,40,51,44,35,49,136
3707,4707,53,54,58,47,54,49,143
3708,4708,90,82,98,82,79,75,432
3709,4709,62,69,59,49,56,54,84
3710,4710,64,71,71,46,53,62,159
3711,4711,72,79,78,72,71,78,97
3712,4712,61,51,53,63,53,58,102
3713,4713,89,91,91,91,79,99,443
3714,4714,81,74,74,65,86,80,371
3715,4715,62,70,58,59,63,63,167
3716,4716,71,67,66,61,73,74,329
3717,4717,91,96,87,82,83,100,450
3718,4718,75,67,72,62,79,71,276
3719,4719,65,63,68,48,57,78,151
3720,4720,72,79,76,71,61,83,136
3721,4721,91,88,88,87,79,87,412
3722,4722,78,69,72,66,72,84,238
3723,4723,63,60,71,49,62,52,115
3724,4724,64,59,67,59,50,76,99
3725,4725,83,84,84,78,69,73,302
3726,4726,74,66,72,61,74,79,279
3727,4727,69,73,74,62,58,76,77
3728,4728,66,57,70,61,61,71,358
3729,4729,92,100,91,80,80,86,396
3730,4730,74,65,70,73,79,81,215
3731,4731,78,85,75,75,75,68,225
3732,4732,75,79,75,75,61,73,209
3733,4733,97,94,89,89,85,86,384
3734,4734,96,100,88,95,96,89,461
3735,4735,80,74,86,79,75,79,318
3736,4736,74,77,76,60,61,69,214
3737,4737,77,85,83,79,66,73,223
3738,4738,93,84,94,84,89,83,444
3739,4739,64,65,66,57,61,65,163
3740,4740,100,90,95,99,91,100,429
3741,4741,78,87,78,69,76,81,113
3742,4742,74,72,79,64,60,57,165
3743,4743,84,80,89,70,86,84,361
3744,4744,75,71,75,67,78,62,311
3745,4745,72,77,80,55,65,66,267
3746,4746,72,79,65,69,68,71,158
3747,4747,51,54,48,43,53,61,29
3748,4748,98,88,100,83,87,96,506
3749,4749,62,65,56,48,53,70,41
3750,4750,68,74,61,56,66,74,184
3751,4751,71,62,65,55,59,91,182
3752,4752,63,60,70,47,55,64,301
3753,4753,81,81,82,83,81,78,327
3754,4754,72,73,68,61,70,61,209
3755,4755,50,46,57,33,43,36,56
3756,4756,74,73,74,72,62,63,256
3757,4757,56,55,56,54,46,52,58
3758,4758,88,96,93,80,73,94,332
3759,4759,100,100,100,95,88,97,342
3760,4760,75,80,77,69,72,73,185
3761,4761,82,89,78,83,70,96,382
3762,4762,82,83,78,66,86,74,353
3763,4763,73,66,72,65,61,96,113
3764,4764,70,62,68,71,74,76,28
3765,4765,58,60,55,59,53,44,132
3766,4766,51,47,50,50,43,64,64
3767,4767,65,74,68,61,50,47,182
3768,4768,100,96,92,100,88,100,379
3769,4769,80,88,86,82,77,85,294
3770,4770,78,73,85,73,73,80,260
3771,4771,75,81,77,65,72,68,341
3772,4772,88,90,93,77,77,70,362
3773,4773,68,77,73,60,56,58,204
3774,4774,62,54,57,52,50,76,62
3775,4775,80,72,88,82,66,79,265
3776,4776,57,51,52,53,54,45,107
3777,4777,96,88,100,93,100,99,488
3778,4778,59,58,66,50,51,50,151
3779,4779,52,56,47,54,45,63,132
3780,4780,51,45,49,50,55,45,102
3781,4781,77,72,72,72,68,97,184
3782,4782,66,58,62,63,57,76,359
3783,4783,54,58,60,43,50,42,119
3784,4784,77,75,75,63,62,70,229
3785,4785,64,63,57,60,51,73,127
3786,4786,90,88,94,85,75,79,329
3787,4787,92,83,90,91,81,94,323
3788,4788,92,86,84,83,92,100,415
3789,4789,82,85,74,77,80,71,341
3790,4790,83,90,79,67,87,78,478
3791,4791,83,75,78,78,85,88,294
3792,4792,57,57,62,57,42,52,134
3793,4793,70,69,64,53,72,70,251
3794,4794,82,80,82,67,81,83,321
3795,4795,60,63,55,54,57,55,129
3796,4796,77,76,80,60,75,88,195
3797,4797,70,79,70,63,73,77,137
3798,4798,71,61,76,62,76,61,327
3799,4799,52,56,44,40,51,58,158
3800,4800,53,62,54,46,52,50,15
3801,4801,76,80,73,77,77,67,199
3802,4802,76,83,69,78,73,73,159
3803,4803,56,64,59,51,46,52,112
3804,4804,84,90,80,82,76,83,374
3805,4805,79,82,86,63,70,88,310
3806,4806,70,68,66,58,58,73,150
3807,4807,75,81,76,70,60,69,305
3808,4808,88,93,96,84,89,81,387
3809,4809,61,60,54,55,46,68,227
3810,4810,50,58,45,34,50,53,100
3811,4811,59,57,56,41,55,53,240
3812,4812,54,63,52,43,39,63,42
3813,4813,65,67,68,56,68,62,80
3814,4814,85,79,92,81,77,90,348
3815,4815,96,97,91,98,83,92,376
3816,4816,85,88,77,86,87,91,368
3817,4817,96,98,94,96,87,99,439
3818,4818,83,80,85,72,77,94,318
3819,4819,84,84,81,70,79,66,330
3820,4820,100,99,95,95,94,96,526
3821,4821,80,79,78,63,67,92,233
3822,4822,71,71,69,69,69,76,212
3823,4823,81,88,78,63,81,96,316
3824,4824,100,99,100,83,87,99,478
3825,4825,63,61,65,57,54,68,141
3826,4826,78,81,79,76,72,74,395
3827,4827,63,69,71,48,67,65,161
3828,4828,50,45,56,50,37,40,54
3829,4829,85,85,79,84,81,81,451
3830,4830,79,85,81,75,72,83,418
3831,4831,90,88,96,74,88,78,455
3832,4832,91,89,99,89,80,91,510
3833,4833,74,73,66,56,73,70,148
3834,4834,74,80,80,70,64,74,292
3835,4835,100,91,100,95,100,100,453
3836,4836,54,53,54,38,43,55,136
3837,4837,78,68,85,68,67,78,256
3838,4838,63,65,66,53,68,45,78
3839,4839,55,61,49,45,46,52,87
3840,4840,46,40,53,40,42,42,84
3841,4841,90,97,83,83,87,87,452
3842,4842,83,74,81,84,72,76,171
3843,4843,77,73,85,67,70,83,273
3844,4844,89,94,82,76,74,93,403
3845,4845,68,62,67,53,68,57,161
3846,4846,59,55,65,60,44,48,196
3847,4847,74,80,70,58,79,90,327
3848,4848,82,87,80,75,80,76,314
3849,4849,83,92,83,76,88,76,325
3850,4850,97,95,100,99,85,91,431
3851,4851,73,66,69,63,77,72,177
3852,4852,89,86,90,79,94,73,438
3853,4853,83,92,90,68,79,83,417
3854,4854,76,68,71,66,66,79,336
3855,4855,59,52,57,43,63,52,208
3856,4856,96,86,100,79,81,80,251
3857,4857,76,67,83,77,70,77,247
3858,4858,44,35,45,26,29,41,114
3859,4859,66,62,72,66,70,69,258
3860,4860,79,83,83,76,77,79,366
3861,4861,100,100,96,89,100,100,380
3862,4862,67,69,73,62,70,73,50
3863,4863,83,83,84,74,83,95,214
3864,4864,69,76,73,65,55,77,271
3865,4865,94,89,91,86,83,91,396
3866,4866,93,95,91,76,87,94,388
3867,4867,74,67,78,67,78,72,234
3868,4868,88,97,91,72,81,99,434
3869,4869,64,74,58,62,51,70,206
3870,4870,81,74,79,64,72,78,168
3871,4871,98,90,95,91,85,92,477
3872,4872,57,67,57,48,48,68,120
3873,4873,90,82,92,83,76,78,505
3874,4874,77,86,80,63,65,77,381
3875,4875,85,88,91,76,72,92,386
3876,4876,80,74,84,72,75,76,251
3877,4877,75,74,76,73,65,68,206
3878,4878,73,74,75,68,77,56,253
3879,4879,64,74,72,47,62,60,101
3880,4880,71,77,72,62,76,68,192
3881,4881,67,68,62,62,52,57,314
3882,4882,83,74,82,81,80,87,377
3883,4883,66,64,73,58,54,80,206
3884,4884,83,88,89,78,76,90,250
3885,4885,77,72,79,74,69,75,81
3886,4886,88,78,80,90,90,100,235
3887,4887,89,88,90,84,74,90,293
3888,4888,85,94,85,86,78,80,360
3889,4889,64,60,62,66,59,71,202
3890,4890,83,82,84,66,85,75,300
3891,4891,84,87,82,66,79,79,189
3892,4892,100,100,100,95,85,100,518
3893,4893,82,90,86,64,84,83,396
3894,4894,60,62,55,59,63,53,194
3895,4895,75,84,82,65,66,77,164
3896,4896,77,84,78,79,74,67,346
3897,4897,92,93,99,81,89,95,430
3898,4898,74,73,74,72,59,72,118
3899,4899,85,92,89,73,75,85,352
3900,4900,75,77,77,69,67,81,155
3901,4901,87,80,84,80,92,77,314
3902,4902,90,95,92,81,77,90,377
3903,4903,79,80,74,76,84,70,258
3904,4904,72,63,78,62,62,72,273
3905,4905,67,62,67,63,55,69,46
3906,4906,89,83,92,86,90,86,410
3907,4907,74,64,81,64,75,71,249
3908,4908,75,70,82,68,73,76,277
3909,4909,100,98,93,88,91,100,459
3910,4910,70,67,69,56,56,57,127
3911,4911,56,60,48,43,59,64,86
3912,4912,89,85,81,74,75,83,444
3913,4913,100,93,98,85,86,91,429
3914,4914,49,46,55,39,42,53,58
3915,4915,69,64,73,63,58,54,286
3916,4916,66,65,64,50,51,63,193
3917,4917,77,81,79,65,62,65,284
3918,4918,87,96,82,74,75,73,288
3919,4919,83,93,84,71,73,86,312
3920,4920,68,58,75,67,66,82,127
3921,4921,98,88,98,98,91,100,426
3922,4922,72,77,78,54,74,81,242
3923,4923,88,98,81,87,76,89,480
3924,4924,78,75,73,66,70,89,327
3925,4925,98,100,93,97,99,90,444
3926,4926,57,49,50,55,57,52,28
3927,4927,76,66,68,68,71,74,325
3928,4928,86,84,82,81,73,87,428
3929,4929,84,89,86,76,71,90,306
3930,4930,60,61,57,51,55,59,163
3931,4931,39,30,33,30,41,49,89
3932,4932,80,88,81,67,71,88,238
3933,4933,57,62,58,51,50,52,118
3934,4934,100,98,100,99,93,85,483
3935,4935,82,86,87,82,75,78,278
3936,4936,82,74,79,80,80,73,396
3937,4937,70,63,63,56,57,72,132
3938,4938,80,85,88,76,85,68,338
3939,4939,51,46,43,47,54,47,111
3940,4940,88,97,82,72,78,84,330
3941,4941,76,82,72,67,63,81,269
3942,4942,92,97,94,80,93,88,384
3943,4943,92,95,94,74,86,86,402
3944,4944,63,62,69,58,56,49,243
3945,4945,60,70,60,58,61,69,37
3946,4946,71,67,65,53,70,68,338
3947,4947,75,68,67,68,77,82,234
3948,4948,77,80,79,75,72,74,203
3949,4949,79,75,75,74,65,69,128
3950,4950,77,71,77,68,72,87,408
3951,4951,74,69,68,56,76,84,123
3952,4952,96,91,95,88,86,95,534
3953,4953,100,95,100,98,100,86,431
3954,4954,78,88,85,80,68,71,318
3955,4955,58,64,62,40,47,71,144
3956,4956,94,96,90,86,95,82,361
3957,4957,63,64,64,61,61,52,151
3958,4958,62,69,61,50,55,70,7
3959,4959,67,71,72,57,54,61,240
3960,4960,54,45,60,48,45,67,93
3961,4961,69,66,64,61,63,69,156
3962,4962,70,73,64,60,66,69,163
3963,4963,74,73,74,67,67,72,256
3964,4964,80,84,82,74,70,85,179
3965,4965,70,67,76,53,71,66,395
3966,4966,67,72,74,69,53,51,149
3967,4967,74,73,74,62,74,63,193
3968,4968,60,56,55,43,54,61,179
3969,4969,74,70,70,73,65,89,157
3970,4970,90,85,94,78,83,79,402
3971,4971,76,85,84,62,81,76,292
3972,4972,86,92,78,84,76,84,422
3973,4973,87,91,79,80,77,77,447
3974,4974,75,65,81,68,80,93,308
3975,4975,90,100,91,83,85,96,297
3976,4976,93,97,94,75,98,100,438
3977,4977,83,88,77,80,79,93,284
3978,4978,86,82,91,80,88,97,311
3979,4979,97,96,100,81,98,92,428
3980,4980,49,41,50,34,39,37,157
3981,4981,71,64,63,72,69,70,395
3982,4982,60,52,61,61,57,63,0
3983,4983,60,65,52,62,62,61,58
3984,4984,68,60,72,60,68,66,94
3985,4985,53,63,60,54,53,47,79
3986,4986,80,80,78,77,67,90,440
3987,4987,81,83,86,77,79,83,209
3988,4988,100,100,95,100,100,98,460
3989,4989,92,100,97,94,93,100,469
3990,4990,52,56,44,39,40,54,77
3991,4991,64,72,62,62,58,66,208
3992,4992,70,65,76,54,73,62,69
3993,4993,45,51,47,40,47,43,118
3994,4994,50,41,52,45,48,36,66
3995,4995,95,95,99,86,99,93,315
3996,4996,100,100,100,85,99,88,470
3997,4997,88,83,85,73,77,89,211
3998,4998,89,94,87,82,88,89,519
3999,4999,79,74,83,67,81,77,328
4000,5000,89,94,88,83,78,86,323
4001,5001,98,100,95,97,100,89,460
4002,5002,72,74,78,62,60,71,323
4003,5003,76,80,70,61,79,63,215
4004,5004,77,87,71,66,73,67,265
4005,5005,100,92,96,100,98,100,476
4006,5006,64,57,59,49,69,50,154
4007,5007,60,66,64,50,62,62,258
4008,5008,70,67,63,54,74,55,174
4009,5009,82,90,84,70,79,84,391
4010,5010,100,97,100,95,93,100,393
4011,5011,73,63,66,57,65,82,176
4012,5012,44,36,50,44,46,40,73
4013,5013,72,65,70,59,58,73,100
4014,5014,78,84,74,66,64,73,259
4015,5015,60,50,56,62,64,45,24
4016,5016,100,93,100,91,91,92,493
4017,5017,90,90,87,78,93,84,454
4018,5018,72,63,79,56,77,76,231
4019,5019,69,71,67,61,71,72,208
4020,5020,90,98,96,88,78,81,320
4021,5021,99,100,93,97,97,88,426
4022,5022,49,45,43,36,37,51,147
4023,5023,62,53,67,44,51,44,150
4024,5024,78,72,73,69,70,83,308
4025,5025,62,61,70,64,62,55,208
4026,5026,70,70,73,70,58,58,82
4027,5027,80,70,76,82,78,77,328
4028,5028,86,90,93,76,76,76,422
4029,5029,64,62,56,57,52,69,135
4030,5030,99,98,98,85,95,98,410
4031,5031,77,85,71,70,62,74,301
4032,5032,84,93,87,77,87,86,281
4033,5033,50,56,49,32,49,55,83
4034,5034,68,68,69,55,65,74,201
4035,5035,61,63,69,59,50,61,203
4036,5036,70,76,70,64,66,71,171
4037,5037,75,79,75,68,65,72,212
4038,5038,86,78,89,81,80,87,476
4039,5039,84,82,88,72,80,90,305
4040,5040,67,70,67,53,58,61,63
4041,5041,60,70,64,47,51,65,284
4042,5042,65,64,65,54,52,54,60
4043,5043,98,92,99,98,98,87,441
4044,5044,84,83,90,72,75,88,266
4045,5045,46,40,42,30,39,42,105
4046,5046,67,76,65,61,67,62,166
4047,5047,69,67,75,54,62,67,275
4048,5048,88,84,81,85,78,100,470
4049,5049,89,80,81,82,82,86,450
4050,5050,79,70,71,72,70,82,350
4051,5051,94,97,99,76,89,91,448
4052,5052,64,56,71,57,51,58,156
4053,5053,69,73,76,59,70,57,194
4054,5054,62,67,63,56,56,59,141
4055,5055,98,100,100,100,87,97,389
4056,5056,79,83,84,63,64,74,326
4057,5057,100,100,93,82,89,100,381
4058,5058,74,75,72,67,67,73,332
4059,5059,72,65,72,74,72,80,204
4060,5060,78,84,81,68,77,74,354
4061,5061,60,65,58,42,45,63,44
4062,5062,94,96,95,95,88,93,379
4063,5063,61,66,55,61,51,65,206
4064,5064,79,72,76,68,75,81,240
4065,5065,82,79,88,70,79,90,325
4066,5066,77,78,78,67,76,87,500
4067,5067,65,64,64,57,69,55,214
4068,5068,66,60,73,51,54,54,174
4069,5069,79,89,87,73,68,78,171
4070,5070,68,61,75,60,56,53,107
4071,5071,65,75,67,65,58,70,261
4072,5072,66,58,58,61,59,69,225
4073,5073,81,86,82,69,73,83,265
4074,5074,95,99,95,92,89,76,458
4075,5075,100,94,96,86,100,100,445
4076,5076,38,47,30,34,34,41,12
4077,5077,91,93,96,76,89,96,408
4078,5078,67,60,70,61,59,62,105
4079,5079,100,100,98,93,95,100,363
4080,5080,100,100,100,84,92,97,457
4081,5081,85,75,92,73,77,86,229
4082,5082,79,86,87,68,78,82,89
4083,5083,73,73,80,66,60,67,202
4084,5084,88,86,85,85,91,75,361
4085,5085,92,85,99,86,79,91,454
4086,5086,100,98,100,100,88,100,447
4087,5087,82,88,84,79,78,80,167
4088,5088,100,100,93,93,100,94,486
4089,5089,98,96,100,88,93,95,508
4090,5090,57,62,64,45,58,48,91
4091,5091,100,100,100,91,97,87,508
4092,5092,83,81,90,76,70,93,244
4093,5093,63,54,64,61,55,59,24
4094,5094,99,100,100,91,87,85,461
4095,5095,94,100,100,96,85,95,450
4096,5096,65,72,72,49,65,61,185
4097,5097,69,79,65,59,66,67,326
4098,5098,61,64,59,60,47,47,224
4099,5099,100,100,92,99,99,96,361
4100,5100,66,68,67,68,53,56,31
4101,5101,84,86,79,84,81,79,322
4102,5102,70,66,70,63,74,78,97
4103,5103,96,97,94,83,90,86,365
4104,5104,90,98,97,87,76,89,434
4105,5105,72,67,66,58,57,65,221
4106,5106,69,64,75,52,67,67,139
4107,5107,86,81,94,88,85,89,399
4108,5108,55,53,50,51,58,59,89
4109,5109,82,92,79,66,82,88,308
4110,5110,70,75,75,52,60,67,249
4111,5111,74,73,69,74,59,69,239
4112,5112,81,73,79,79,70,82,336
4113,5113,96,100,100,83,95,89,448
4114,5114,77,79,75,70,62,77,193
4115,5115,71,76,74,72,57,67,373
4116,5116,99,100,95,100,94,100,320
4117,5117,52,56,56,37,40,50,226
4118,5118,88,83,90,83,84,91,314
4119,5119,51,52,51,38,41,54,97
4120,5120,74,72,70,57,70,83,204
4121,5121,79,74,76,70,73,92,294
4122,5122,96,97,100,91,94,100,452
4123,5123,93,92,91,93,81,88,438
4124,5124,60,58,56,56,47,72,113
4125,5125,95,100,89,94,93,100,478
4126,5126,85,75,86,79,85,81,415
4127,5127,97,91,98,85,100,100,431
4128,5128,60,57,56,47,55,46,153
4129,5129,74,76,71,58,60,66,301
4130,5130,53,49,55,51,51,51,89
4131,5131,64,67,58,51,50,66,105
4132,5132,59,53,64,60,44,66,226
4133,5133,100,91,100,90,95,100,377
4134,5134,100,100,100,99,85,100,437
4135,5135,48,51,53,33,42,42,90
4136,5136,83,75,79,81,88,84,291
4137,5137,72,70,79,73,68,78,121
4138,5138,64,60,64,49,67,69,148
4139,5139,100,100,97,86,96,96,449
4140,5140,90,83,93,76,90,74,428
4141,5141,70,68,72,69,73,79,200
4142,5142,87,95,90,70,79,96,451
4143,5143,63,53,67,61,62,55,36
4144,5144,90,83,84,78,89,85,436
4145,5145,67,62,63,69,56,57,79
4146,5146,88,84,95,87,86,95,432
4147,5147,83,75,82,73,80,90,371
4148,5148,71,71,78,62,71,74,196
4149,5149,81,91,81,66,69,87,205
4150,5150,94,97,90,96,89,87,428
4151,5151,80,77,72,68,84,75,192
4152,5152,91,99,91,75,93,89,386
4153,5153,93,94,87,81,82,89,363
4154,5154,87,90,89,82,88,92,201
4155,5155,45,39,44,38,37,40,116
4156,5156,67,75,64,68,71,74,235
4157,5157,100,100,98,96,86,98,386
4158,5158,48,57,44,48,50,53,18
4159,5159,100,93,100,91,94,100,393
4160,5160,66,69,60,62,57,65,235
4161,5161,91,94,92,76,79,93,390
4162,5162,58,66,54,41,48,51,65
4163,5163,100,100,95,100,85,100,492
4164,5164,92,91,94,76,89,86,353
4165,5165,90,95,97,74,94,85,506
4166,5166,57,55,61,48,53,46,0
4167,5167,93,86,90,85,79,96,490
4168,5168,87,86,91,77,87,83,289
4169,5169,93,96,93,93,97,93,413
4170,5170,79,73,76,81,79,89,264
4171,5171,68,78,69,63,55,62,97
4172,5172,80,79,80,73,68,76,331
4173,5173,72,79,77,56,65,61,109
4174,5174,53,53,52,52,41,72,46
4175,5175,88,96,81,71,80,85,470
4176,5176,100,100,100,97,96,90,421
4177,5177,82,72,74,83,72,79,400
4178,5178,90,96,83,87,84,100,420
4179,5179,100,100,94,94,90,92,416
4180,5180,89,90,86,78,79,69,434
4181,5181,92,86,91,83,87,84,310
4182,5182,55,45,48,42,40,52,89
4183,5183,73,79,77,62,59,73,331
4184,5184,98,100,96,89,90,97,479
4185,5185,89,82,83,74,89,76,264
4186,5186,85,80,80,81,82,84,440
4187,5187,93,100,87,90,95,86,347
4188,5188,75,85,82,67,63,63,199
4189,5189,60,61,63,49,57,66,45
4190,5190,71,80,73,68,73,71,390
4191,5191,80,90,85,62,65,94,275
4192,5192,67,72,74,69,62,68,234
4193,5193,94,91,95,94,84,97,499
4194,5194,81,89,86,72,78,89,136
4195,5195,95,89,90,80,98,89,287
4196,5196,54,55,46,45,44,50,71
4197,5197,67,64,62,52,62,74,216
4198,5198,55,52,49,39,45,56,63
4199,5199,99,92,100,87,91,100,475
4200,5200,84,82,77,82,76,79,273
4201,5201,81,89,74,82,66,85,281
4202,5202,95,90,98,93,96,95,243
4203,5203,92,97,92,87,80,78,417
4204,5204,96,100,88,90,93,92,421
4205,5205,100,98,98,93,100,100,389
4206,5206,77,76,83,71,76,78,333
4207,5207,53,45,45,38,53,45,83
4208,5208,67,70,66,61,58,64,181
4209,5209,70,71,71,53,55,60,288
4210,5210,87,81,93,77,87,83,315
4211,5211,97,89,100,87,96,93,423
4212,5212,100,91,99,88,99,100,525
4213,5213,68,71,62,54,69,79,139
4214,5214,96,86,95,91,92,94,439
4215,5215,79,85,72,68,76,68,248
4216,5216,69,78,69,59,62,64,181
4217,5217,76,84,83,73,66,72,302
4218,5218,57,54,50,40,43,80,50
4219,5219,69,72,74,56,65,67,141
4220,5220,79,81,81,67,71,74,492
4221,5221,98,100,94,99,98,100,448
4222,5222,82,86,78,66,67,80,355
4223,5223,75,65,67,66,70,65,177
4224,5224,82,87,82,64,74,70,178
4225,5225,89,80,81,81,75,90,431
4226,5226,94,93,100,96,94,100,469
4227,5227,63,67,68,64,64,70,378
4228,5228,69,59,73,70,63,65,310
4229,5229,78,81,74,62,69,81,341
4230,5230,77,83,70,67,82,71,234
4231,5231,73,71,72,68,76,61,260
4232,5232,86,78,80,68,85,95,350
4233,5233,89,92,86,71,74,83,340
4234,5234,92,97,93,86,85,81,367
4235,5235,77,75,73,79,71,65,314
4236,5236,66,73,68,60,63,65,126
