academic_id,student_id,semester,cgpa,sgpa,class_rank,backlogs,internal_avg,external_avg
1763,2763,8,8.96,8.77,8,0,26.9,62.7
1764,2764,7,6.0,6.29,14,3,18.0,42.0
1765,2765,8,8.13,8.52,58,0,24.4,56.9
1766,2766,8,7.77,8.17,36,1,23.3,54.4
1767,2767,1,6.6,6.41,108,3,19.8,46.2
1768,2768,1,6.52,6.5,108,3,19.6,45.6
1769,2769,6,9.75,9.44,103,0,29.2,68.2
1770,2770,7,6.88,6.61,12,3,20.6,48.2
1771,2771,4,5.58,5.22,59,4,16.7,39.1
1772,2772,3,6.6,6.85,111,2,19.8,46.2
1773,2773,1,9.08,9.39,67,0,27.2,63.6
1774,2774,2,8.21,8.42,68,1,24.6,57.5
1775,2775,3,8.76,8.36,50,0,26.3,61.3
1776,2776,5,7.47,7.16,41,2,22.4,52.3
1777,2777,6,9.31,9.04,98,0,27.9,65.2
1778,2778,7,7.46,7.7,17,2,22.4,52.2
1779,2779,6,7.92,7.97,23,2,23.8,55.4
1780,2780,8,6.76,6.57,112,2,20.3,47.3
1781,2781,3,5.56,5.56,108,3,16.7,38.9
1782,2782,6,6.91,6.67,107,2,20.7,48.4
1783,2783,8,6.64,6.75,106,2,19.9,46.5
1784,2784,3,7.23,6.85,20,2,21.7,50.6
1785,2785,1,8.94,8.67,24,0,26.8,62.6
1786,2786,8,9.11,9.2,120,0,27.3,63.8
1787,2787,8,6.8,6.86,54,2,20.4,47.6
1788,2788,4,9.28,8.96,119,0,27.8,65.0
1789,2789,3,8.36,8.6,53,0,25.1,58.5
1790,2790,3,9.64,9.31,120,0,28.9,67.5
1791,2791,2,6.6,6.38,113,2,19.8,46.2
1792,2792,4,7.37,7.65,96,2,22.1,51.6
1793,2793,4,9.3,9.05,44,0,27.9,65.1
1794,2794,5,9.79,9.87,40,0,29.4,68.5
1795,2795,2,6.98,6.93,55,2,20.9,48.9
1796,2796,6,8.49,8.26,20,1,25.5,59.4
1797,2797,3,7.51,7.72,39,1,22.5,52.6
1798,2798,1,8.32,8.68,85,1,25.0,58.2
1799,2799,5,6.09,5.81,31,3,18.3,42.6
1800,2800,4,9.18,9.49,28,0,27.5,64.3
1801,2801,8,8.66,8.36,61,0,26.0,60.6
1802,2802,3,9.18,8.92,102,0,27.5,64.3
1803,2803,4,8.97,8.59,89,0,26.9,62.8
1804,2804,6,7.28,7.52,50,2,21.8,51.0
1805,2805,4,6.78,6.83,34,2,20.3,47.5
1806,2806,3,7.26,7.07,9,2,21.8,50.8
1807,2807,8,5.97,5.67,65,3,17.9,41.8
1808,2808,4,7.39,7.19,107,2,22.2,51.7
1809,2809,3,8.53,8.83,78,0,25.6,59.7
1810,2810,2,6.46,6.82,23,3,19.4,45.2
1811,2811,1,6.05,5.98,27,3,18.1,42.4
1812,2812,2,5.98,5.63,85,3,17.9,41.9
1813,2813,7,8.01,7.78,107,1,24.0,56.1
1814,2814,3,8.65,8.31,26,1,26.0,60.6
1815,2815,5,8.32,8.04,27,1,25.0,58.2
1816,2816,4,7.98,8.28,29,1,23.9,55.9
1817,2817,3,8.59,8.31,14,0,25.8,60.1
1818,2818,4,7.68,7.64,57,1,23.0,53.8
1819,2819,3,7.08,6.96,72,2,21.2,49.6
1820,2820,7,9.06,9.38,51,0,27.2,63.4
1821,2821,7,5.64,5.56,113,3,16.9,39.5
1822,2822,7,6.69,6.54,99,3,20.1,46.8
1823,2823,6,8.21,8.61,82,1,24.6,57.5
1824,2824,2,6.95,6.62,78,2,20.9,48.6
1825,2825,5,6.23,6.24,7,3,18.7,43.6
1826,2826,7,8.2,8.25,23,1,24.6,57.4
1827,2827,4,6.75,7.13,72,2,20.2,47.2
1828,2828,1,6.29,5.9,104,2,18.9,44.0
1829,2829,8,7.4,7.8,102,2,22.2,51.8
1830,2830,4,7.85,7.49,42,1,23.5,54.9
1831,2831,3,8.73,8.95,38,0,26.2,61.1
1832,2832,7,6.7,6.63,106,2,20.1,46.9
1833,2833,8,6.53,6.89,93,2,19.6,45.7
1834,2834,7,6.58,6.24,21,3,19.7,46.1
1835,2835,3,8.11,8.04,92,1,24.3,56.8
1836,2836,7,7.96,7.92,81,1,23.9,55.7
1837,2837,7,8.79,8.69,51,0,26.4,61.5
1838,2838,3,8.45,8.26,32,1,25.3,59.1
1839,2839,8,6.91,6.97,118,2,20.7,48.4
1840,2840,6,5.95,6.07,21,3,17.9,41.6
1841,2841,2,9.54,9.33,69,0,28.6,66.8
1842,2842,8,7.54,7.17,59,2,22.6,52.8
1843,2843,3,7.48,7.17,17,1,22.4,52.4
1844,2844,8,6.52,6.47,84,3,19.6,45.6
1845,2845,2,7.4,7.01,41,2,22.2,51.8
1846,2846,5,7.18,7.56,95,2,21.5,50.3
1847,2847,3,5.68,5.38,21,3,17.0,39.8
1848,2848,2,6.97,6.69,107,2,20.9,48.8
1849,2849,1,6.29,5.9,51,3,18.9,44.0
1850,2850,5,9.51,9.19,105,0,28.5,66.6
1851,2851,3,8.04,7.82,65,1,24.1,56.3
1852,2852,4,7.7,7.41,116,1,23.1,53.9
1853,2853,4,8.6,8.98,71,1,25.8,60.2
1854,2854,1,8.48,8.31,102,0,25.4,59.4
1855,2855,5,8.0,8.0,47,1,24.0,56.0
1856,2856,1,7.11,7.37,72,2,21.3,49.8
1857,2857,7,6.17,6.51,15,3,18.5,43.2
1858,2858,3,7.55,7.56,60,2,22.6,52.9
1859,2859,3,5.77,6.16,4,3,17.3,40.4
1860,2860,8,9.29,9.29,27,0,27.9,65.0
1861,2861,5,5.74,5.72,96,3,17.2,40.2
1862,2862,3,7.23,6.89,6,2,21.7,50.6
1863,2863,5,9.27,9.0,92,0,27.8,64.9
1864,2864,5,7.54,7.27,113,2,22.6,52.8
1865,2865,6,9.05,8.78,95,0,27.2,63.4
1866,2866,3,5.77,5.51,1,3,17.3,40.4
1867,2867,6,8.69,8.43,70,0,26.1,60.8
1868,2868,1,8.01,7.99,33,1,24.0,56.1
1869,2869,5,9.23,8.91,52,0,27.7,64.6
1870,2870,6,6.08,6.1,27,3,18.2,42.6
1871,2871,2,7.45,7.2,35,1,22.4,52.1
1872,2872,3,7.92,7.7,22,1,23.8,55.4
1873,2873,4,8.5,8.59,88,0,25.5,59.5
1874,2874,3,7.49,7.3,95,2,22.5,52.4
1875,2875,6,5.86,6.06,53,3,17.6,41.0
1876,2876,8,8.33,8.68,37,1,25.0,58.3
1877,2877,2,6.24,5.89,104,2,18.7,43.7
1878,2878,1,6.66,6.28,41,3,20.0,46.6
1879,2879,5,8.17,7.92,87,1,24.5,57.2
1880,2880,6,6.48,6.18,64,3,19.4,45.4
1881,2881,8,6.92,7.13,118,2,20.8,48.4
1882,2882,8,6.43,6.59,60,2,19.3,45.0
1883,2883,5,9.54,9.59,54,0,28.6,66.8
1884,2884,3,9.54,9.17,93,0,28.6,66.8
1885,2885,6,8.6,8.7,54,1,25.8,60.2
1886,2886,2,7.25,7.54,65,2,21.8,50.8
1887,2887,2,6.66,6.76,28,2,20.0,46.6
1888,2888,5,6.07,6.07,94,3,18.2,42.5
1889,2889,4,7.48,7.52,85,2,22.4,52.4
1890,2890,5,6.39,6.54,19,3,19.2,44.7
1891,2891,8,7.46,7.56,68,2,22.4,52.2
1892,2892,2,7.85,8.24,46,1,23.5,54.9
1893,2893,4,7.55,7.31,113,1,22.6,52.9
1894,2894,6,8.98,9.02,91,0,26.9,62.9
1895,2895,5,8.15,8.21,109,1,24.5,57.1
1896,2896,5,8.27,8.03,54,1,24.8,57.9
1897,2897,3,8.54,8.62,57,0,25.6,59.8
1898,2898,6,9.16,9.01,21,0,27.5,64.1
1899,2899,8,5.51,5.64,5,3,16.5,38.6
1900,2900,2,7.74,7.49,19,1,23.2,54.2
1901,2901,3,7.08,6.69,6,2,21.2,49.6
1902,2902,5,8.69,8.87,60,0,26.1,60.8
1903,2903,4,5.86,5.87,90,3,17.6,41.0
1904,2904,7,9.01,8.78,115,0,27.0,63.1
1905,2905,4,7.41,7.37,24,2,22.2,51.9
1906,2906,3,7.76,7.73,84,1,23.3,54.3
1907,2907,8,8.79,8.71,89,0,26.4,61.5
1908,2908,7,9.24,9.46,67,0,27.7,64.7
1909,2909,7,9.37,9.44,72,0,28.1,65.6
1910,2910,5,8.11,8.46,72,1,24.3,56.8
1911,2911,2,7.84,7.77,20,1,23.5,54.9
1912,2912,5,9.47,9.61,12,0,28.4,66.3
1913,2913,7,8.46,8.54,60,0,25.4,59.2
1914,2914,3,9.5,9.78,44,0,28.5,66.5
1915,2915,4,8.91,8.54,86,0,26.7,62.4
1916,2916,8,6.05,5.93,63,3,18.1,42.4
1917,2917,6,7.45,7.05,34,1,22.4,52.1
1918,2918,8,9.51,9.86,4,0,28.5,66.6
1919,2919,5,8.79,8.96,89,0,26.4,61.5
1920,2920,5,8.87,8.93,83,0,26.6,62.1
1921,2921,4,6.96,6.86,86,2,20.9,48.7
1922,2922,8,6.73,6.7,7,2,20.2,47.1
1923,2923,1,5.83,5.47,109,3,17.5,40.8
1924,2924,6,7.1,7.38,31,2,21.3,49.7
1925,2925,8,7.39,7.06,76,2,22.2,51.7
1926,2926,3,8.95,9.28,99,0,26.8,62.6
1927,2927,2,6.04,5.64,89,3,18.1,42.3
1928,2928,4,6.15,6.47,41,3,18.5,43.1
1929,2929,8,8.12,8.0,4,1,24.4,56.8
1930,2930,7,6.74,6.61,54,3,20.2,47.2
1931,2931,5,7.37,7.19,91,2,22.1,51.6
1932,2932,8,8.02,7.83,3,1,24.1,56.1
1933,2933,1,6.79,6.94,110,2,20.4,47.5
1934,2934,8,7.99,7.64,33,1,24.0,55.9
1935,2935,7,8.29,8.67,78,1,24.9,58.0
1936,2936,1,7.16,6.79,108,2,21.5,50.1
1937,2937,7,5.62,5.22,65,3,16.9,39.3
1938,2938,3,8.38,8.57,35,0,25.1,58.7
1939,2939,1,7.19,7.32,20,1,21.6,50.3
1940,2940,7,6.65,6.72,9,2,20.0,46.6
1941,2941,4,8.06,7.9,104,1,24.2,56.4
1942,2942,5,6.15,6.52,28,3,18.5,43.1
1943,2943,3,6.62,6.54,94,3,19.9,46.3
1944,2944,5,7.48,7.71,61,2,22.4,52.4
1945,2945,2,7.43,7.62,33,1,22.3,52.0
1946,2946,2,7.13,7.16,71,2,21.4,49.9
1947,2947,1,7.8,7.48,26,2,23.4,54.6
1948,2948,1,6.97,6.91,14,2,20.9,48.8
1949,2949,5,8.86,9.25,54,0,26.6,62.0
1950,2950,7,9.09,9.38,41,0,27.3,63.6
1951,2951,3,7.55,7.46,74,1,22.6,52.9
1952,2952,8,7.76,7.59,18,1,23.3,54.3
1953,2953,7,8.11,8.29,39,1,24.3,56.8
1954,2954,4,6.36,6.04,60,3,19.1,44.5
1955,2955,4,5.55,5.58,113,4,16.6,38.9
1956,2956,5,9.31,9.69,108,0,27.9,65.2
1957,2957,7,8.8,8.81,51,0,26.4,61.6
1958,2958,1,9.78,9.39,34,0,29.3,68.5
1959,2959,2,5.57,5.88,56,3,16.7,39.0
1960,2960,2,9.14,8.83,45,0,27.4,64.0
1961,2961,7,7.52,7.45,4,1,22.6,52.6
1962,2962,6,7.8,7.89,93,2,23.4,54.6
1963,2963,3,8.65,8.47,112,0,26.0,60.6
1964,2964,3,6.55,6.46,14,3,19.6,45.9
1965,2965,4,7.41,7.63,73,1,22.2,51.9
1966,2966,8,9.57,9.72,35,0,28.7,67.0
1967,2967,1,6.61,6.85,42,2,19.8,46.3
1968,2968,5,8.68,9.0,113,1,26.0,60.8
1969,2969,8,7.57,7.61,42,1,22.7,53.0
1970,2970,7,6.74,6.45,1,3,20.2,47.2
1971,2971,3,9.21,9.59,98,0,27.6,64.5
1972,2972,4,9.52,9.82,56,0,28.6,66.6
1973,2973,3,8.87,8.91,105,0,26.6,62.1
1974,2974,4,7.87,7.8,27,1,23.6,55.1
1975,2975,8,7.55,7.28,97,1,22.6,52.9
1976,2976,5,6.2,5.9,107,3,18.6,43.4
1977,2977,4,7.14,6.76,42,1,21.4,50.0
1978,2978,7,6.46,6.7,111,3,19.4,45.2
1979,2979,2,9.13,9.34,111,0,27.4,63.9
1980,2980,2,7.62,7.96,14,2,22.9,53.3
1981,2981,3,7.12,6.8,50,2,21.4,49.8
1982,2982,3,6.37,6.6,84,3,19.1,44.6
1983,2983,5,8.31,8.31,12,1,24.9,58.2
1984,2984,6,5.71,5.72,23,3,17.1,40.0
1985,2985,2,5.89,5.52,39,4,17.7,41.2
1986,2986,4,7.36,7.28,24,2,22.1,51.5
1987,2987,2,5.54,5.43,93,4,16.6,38.8
1988,2988,4,5.88,6.13,97,3,17.6,41.2
1989,2989,2,6.73,6.61,113,2,20.2,47.1
1990,2990,8,9.61,9.91,73,0,28.8,67.3
1991,2991,1,6.01,5.65,71,3,18.0,42.1
1992,2992,5,9.74,9.8,57,0,29.2,68.2
1993,2993,8,8.69,8.36,43,1,26.1,60.8
1994,2994,6,6.95,7.02,42,2,20.9,48.6
1995,2995,3,7.92,7.85,112,1,23.8,55.4
1996,2996,2,6.17,5.88,113,3,18.5,43.2
1997,2997,3,8.11,7.86,110,1,24.3,56.8
1998,2998,3,7.41,7.67,83,1,22.2,51.9
1999,2999,8,7.61,7.59,21,1,22.8,53.3
2000,3000,3,7.14,7.04,22,2,21.4,50.0
2001,3001,5,6.9,6.92,30,3,20.7,48.3
2002,3002,1,5.94,5.8,22,3,17.8,41.6
2003,3003,5,7.79,7.86,102,1,23.4,54.5
2004,3004,5,9.75,10.0,67,0,29.2,68.2
2005,3005,7,6.81,6.62,82,2,20.4,47.7
2006,3006,2,9.77,9.65,109,0,29.3,68.4
2007,3007,8,9.18,9.27,78,0,27.5,64.3
2008,3008,6,6.9,6.66,56,2,20.7,48.3
2009,3009,4,5.72,5.72,118,3,17.2,40.0
2010,3010,4,8.81,8.42,46,0,26.4,61.7
2011,3011,8,7.01,7.09,9,2,21.0,49.1
2012,3012,2,7.22,6.98,62,2,21.7,50.5
2013,3013,1,5.69,6.08,99,3,17.1,39.8
2014,3014,2,7.47,7.45,97,2,22.4,52.3
2015,3015,2,9.01,8.93,8,0,27.0,63.1
2016,3016,1,6.42,6.16,31,3,19.3,44.9
2017,3017,7,5.53,5.15,14,4,16.6,38.7
2018,3018,3,8.01,8.17,98,1,24.0,56.1
2019,3019,2,8.05,8.03,61,1,24.2,56.4
2020,3020,6,8.6,8.27,17,0,25.8,60.2
2021,3021,3,6.49,6.21,60,2,19.5,45.4
2022,3022,5,6.02,5.98,119,3,18.1,42.1
2023,3023,5,6.59,6.62,82,3,19.8,46.1
2024,3024,2,9.24,9.44,97,0,27.7,64.7
2025,3025,1,9.18,8.94,46,0,27.5,64.3
2026,3026,1,5.62,5.55,63,4,16.9,39.3
2027,3027,5,8.81,8.49,63,0,26.4,61.7
2028,3028,8,9.67,9.91,8,0,29.0,67.7
2029,3029,7,8.23,8.59,43,0,24.7,57.6
2030,3030,3,8.29,8.52,7,1,24.9,58.0
2031,3031,1,6.57,6.59,113,3,19.7,46.0
2032,3032,4,8.97,9.05,106,0,26.9,62.8
2033,3033,4,9.01,8.99,68,0,27.0,63.1
2034,3034,3,7.18,7.0,111,2,21.5,50.3
2035,3035,3,7.0,6.78,95,2,21.0,49.0
2036,3036,7,6.37,6.1,38,2,19.1,44.6
2037,3037,7,7.68,8.07,30,1,23.0,53.8
2038,3038,1,6.81,6.75,60,2,20.4,47.7
2039,3039,6,5.96,5.58,102,3,17.9,41.7
2040,3040,3,8.2,8.14,120,1,24.6,57.4
2041,3041,8,5.92,5.89,45,3,17.8,41.4
2042,3042,1,8.6,8.26,118,0,25.8,60.2
2043,3043,8,8.5,8.32,109,1,25.5,59.5
2044,3044,1,9.04,8.72,105,0,27.1,63.3
2045,3045,1,6.71,6.4,14,3,20.1,47.0
2046,3046,2,7.95,7.94,117,1,23.9,55.6
2047,3047,7,8.12,8.12,8,1,24.4,56.8
2048,3048,8,8.13,7.78,94,1,24.4,56.9
2049,3049,6,7.79,7.88,29,1,23.4,54.5
2050,3050,1,7.56,7.79,16,2,22.7,52.9
2051,3051,5,6.69,6.33,79,2,20.1,46.8
2052,3052,5,6.03,5.68,44,3,18.1,42.2
2053,3053,4,6.98,6.97,25,2,20.9,48.9
2054,3054,3,6.71,7.08,70,3,20.1,47.0
2055,3055,8,6.67,6.35,8,2,20.0,46.7
2056,3056,3,8.9,8.72,40,1,26.7,62.3
2057,3057,8,6.16,6.01,85,3,18.5,43.1
2058,3058,8,6.03,5.67,48,3,18.1,42.2
2059,3059,1,8.77,8.73,86,0,26.3,61.4
2060,3060,4,6.18,5.9,100,3,18.5,43.3
2061,3061,2,5.61,5.55,44,3,16.8,39.3
2062,3062,4,6.91,7.22,104,3,20.7,48.4
2063,3063,3,7.74,7.61,65,1,23.2,54.2
2064,3064,3,8.62,8.63,7,0,25.9,60.3
2065,3065,5,6.47,6.54,87,2,19.4,45.3
2066,3066,4,9.53,9.8,9,0,28.6,66.7
2067,3067,7,5.86,5.5,67,3,17.6,41.0
2068,3068,8,6.68,6.79,42,3,20.0,46.8
2069,3069,2,9.21,8.99,14,0,27.6,64.5
2070,3070,5,7.81,7.65,61,1,23.4,54.7
2071,3071,8,5.99,5.77,41,3,18.0,41.9
2072,3072,3,7.8,7.78,47,1,23.4,54.6
2073,3073,4,7.19,6.92,64,1,21.6,50.3
2074,3074,7,6.88,6.66,64,2,20.6,48.2
2075,3075,7,7.14,6.77,46,2,21.4,50.0
2076,3076,7,9.49,9.22,31,0,28.5,66.4
2077,3077,2,6.23,5.94,19,2,18.7,43.6
2078,3078,6,9.28,9.43,74,0,27.8,65.0
2079,3079,5,7.12,7.47,17,2,21.4,49.8
2080,3080,6,6.44,6.64,35,3,19.3,45.1
2081,3081,7,7.36,7.05,85,2,22.1,51.5
2082,3082,5,9.21,9.16,100,0,27.6,64.5
2083,3083,7,5.53,5.84,23,4,16.6,38.7
2084,3084,6,9.41,9.44,20,0,28.2,65.9
2085,3085,3,9.73,9.64,96,0,29.2,68.1
2086,3086,1,7.5,7.85,19,2,22.5,52.5
2087,3087,8,8.68,8.54,34,0,26.0,60.8
2088,3088,3,6.51,6.82,50,2,19.5,45.6
2089,3089,2,6.23,5.96,9,2,18.7,43.6
2090,3090,7,7.03,6.84,40,2,21.1,49.2
2091,3091,6,7.42,7.49,12,1,22.3,51.9
2092,3092,1,8.0,8.22,73,1,24.0,56.0
2093,3093,7,7.6,7.92,35,1,22.8,53.2
2094,3094,7,9.26,9.3,51,0,27.8,64.8
2095,3095,6,7.49,7.84,1,1,22.5,52.4
2096,3096,6,8.17,8.37,63,1,24.5,57.2
2097,3097,2,8.04,8.18,47,1,24.1,56.3
2098,3098,4,9.42,9.78,59,0,28.3,65.9
2099,3099,4,6.14,6.28,84,2,18.4,43.0
2100,3100,3,8.12,7.72,85,0,24.4,56.8
2101,3101,3,6.6,6.64,84,3,19.8,46.2
2102,3102,1,5.66,5.96,67,3,17.0,39.6
2103,3103,2,7.03,7.15,19,1,21.1,49.2
2104,3104,3,8.09,8.06,109,1,24.3,56.6
2105,3105,7,8.56,8.89,64,0,25.7,59.9
2106,3106,4,7.96,7.57,14,1,23.9,55.7
2107,3107,7,8.92,8.88,112,0,26.8,62.4
2108,3108,3,9.24,9.54,11,0,27.7,64.7
2109,3109,5,9.64,9.86,76,0,28.9,67.5
2110,3110,6,6.39,6.05,104,2,19.2,44.7
2111,3111,5,8.12,8.04,120,1,24.4,56.8
2112,3112,6,8.87,9.23,69,0,26.6,62.1
2113,3113,6,7.58,7.96,58,2,22.7,53.1
2114,3114,2,7.48,7.56,42,2,22.4,52.4
2115,3115,6,5.9,5.86,18,4,17.7,41.3
2116,3116,6,8.69,9.06,59,1,26.1,60.8
2117,3117,1,5.8,6.09,44,3,17.4,40.6
2118,3118,5,6.2,6.01,89,2,18.6,43.4
2119,3119,2,9.77,9.85,36,0,29.3,68.4
2120,3120,5,6.25,5.87,3,3,18.8,43.8
2121,3121,1,6.78,7.14,87,3,20.3,47.5
2122,3122,5,7.15,7.44,49,2,21.5,50.1
2123,3123,8,5.74,6.0,101,3,17.2,40.2
2124,3124,2,9.69,9.65,5,0,29.1,67.8
2125,3125,1,8.6,8.41,44,0,25.8,60.2
2126,3126,2,8.39,8.25,30,0,25.2,58.7
2127,3127,1,7.39,7.47,81,2,22.2,51.7
2128,3128,6,7.68,8.08,39,1,23.0,53.8
2129,3129,2,9.42,9.62,100,0,28.3,65.9
2130,3130,3,8.39,8.38,80,0,25.2,58.7
2131,3131,6,5.65,5.82,22,3,17.0,39.6
2132,3132,7,6.97,6.98,119,2,20.9,48.8
2133,3133,4,9.66,9.77,42,0,29.0,67.6
2134,3134,5,7.07,6.73,74,2,21.2,49.5
2135,3135,6,9.05,9.28,22,0,27.2,63.4
2136,3136,4,7.85,7.94,84,2,23.5,54.9
2137,3137,6,6.49,6.84,35,3,19.5,45.4
2138,3138,1,5.78,5.9,86,3,17.3,40.5
2139,3139,1,7.65,7.61,69,1,23.0,53.6
2140,3140,3,6.34,6.7,73,2,19.0,44.4
2141,3141,1,8.87,8.7,66,0,26.6,62.1
2142,3142,5,7.69,7.86,114,1,23.1,53.8
2143,3143,2,6.33,6.16,84,3,19.0,44.3
2144,3144,1,8.96,8.84,82,0,26.9,62.7
2145,3145,2,8.66,8.94,89,0,26.0,60.6
2146,3146,4,8.35,8.66,2,1,25.0,58.4
2147,3147,2,9.04,9.17,68,0,27.1,63.3
2148,3148,5,7.0,7.0,50,2,21.0,49.0
2149,3149,7,8.66,8.86,26,1,26.0,60.6
2150,3150,4,8.04,7.64,1,1,24.1,56.3
2151,3151,7,6.27,5.92,66,3,18.8,43.9
2152,3152,5,8.83,8.56,80,1,26.5,61.8
2153,3153,7,7.82,8.04,117,1,23.5,54.7
2154,3154,3,7.32,7.11,34,1,22.0,51.2
2155,3155,5,9.6,9.36,28,0,28.8,67.2
2156,3156,3,5.72,5.53,19,3,17.2,40.0
2157,3157,5,6.61,6.72,44,2,19.8,46.3
2158,3158,1,8.58,8.38,120,1,25.7,60.1
2159,3159,2,6.41,6.63,66,2,19.2,44.9
2160,3160,1,6.04,6.2,47,3,18.1,42.3
2161,3161,7,7.49,7.89,13,1,22.5,52.4
2162,3162,4,9.25,9.46,108,0,27.8,64.8
2163,3163,8,7.8,7.63,40,2,23.4,54.6
2164,3164,2,8.51,8.59,22,0,25.5,59.6
2165,3165,5,7.53,7.76,70,2,22.6,52.7
2166,3166,6,8.19,7.95,84,1,24.6,57.3
2167,3167,7,7.65,7.7,24,1,23.0,53.6
2168,3168,8,8.15,7.89,105,1,24.5,57.1
2169,3169,6,7.44,7.23,104,1,22.3,52.1
2170,3170,7,8.1,8.14,84,1,24.3,56.7
2171,3171,6,7.87,8.17,42,1,23.6,55.1
2172,3172,6,6.12,5.89,14,3,18.4,42.8
2173,3173,1,5.84,6.11,6,3,17.5,40.9
2174,3174,1,8.41,8.52,91,1,25.2,58.9
2175,3175,3,9.49,9.67,59,0,28.5,66.4
2176,3176,3,9.26,9.52,18,0,27.8,64.8
2177,3177,3,5.55,5.22,92,4,16.6,38.9
2178,3178,2,8.76,8.94,47,0,26.3,61.3
2179,3179,8,9.29,9.0,73,0,27.9,65.0
2180,3180,4,7.09,7.12,114,2,21.3,49.6
2181,3181,2,9.73,9.95,106,0,29.2,68.1
2182,3182,1,7.23,7.55,79,2,21.7,50.6
2183,3183,3,7.26,7.38,44,2,21.8,50.8
2184,3184,4,5.94,6.31,21,4,17.8,41.6
2185,3185,1,5.76,5.71,90,3,17.3,40.3
2186,3186,7,8.77,8.98,42,0,26.3,61.4
2187,3187,3,6.0,6.01,30,3,18.0,42.0
2188,3188,5,8.16,8.21,71,0,24.5,57.1
2189,3189,3,6.05,5.85,66,3,18.1,42.4
2190,3190,7,7.23,7.34,74,2,21.7,50.6
2191,3191,1,7.07,6.77,50,2,21.2,49.5
2192,3192,7,9.64,9.31,11,0,28.9,67.5
2193,3193,2,8.77,8.67,70,1,26.3,61.4
2194,3194,6,7.38,7.1,97,2,22.1,51.7
2195,3195,7,6.54,6.66,54,3,19.6,45.8
2196,3196,3,8.81,9.01,106,0,26.4,61.7
2197,3197,1,9.63,9.69,11,0,28.9,67.4
2198,3198,4,7.52,7.45,32,1,22.6,52.6
2199,3199,5,7.66,7.63,73,1,23.0,53.6
2200,3200,3,9.22,9.43,65,0,27.7,64.5
2201,3201,1,6.23,6.21,84,3,18.7,43.6
2202,3202,6,7.81,7.59,119,1,23.4,54.7
2203,3203,7,9.42,9.08,82,0,28.3,65.9
2204,3204,2,6.8,6.56,34,2,20.4,47.6
2205,3205,2,8.31,8.51,19,1,24.9,58.2
2206,3206,7,8.34,7.96,78,0,25.0,58.4
2207,3207,8,6.13,6.01,91,3,18.4,42.9
2208,3208,3,6.15,6.26,90,2,18.5,43.1
2209,3209,3,6.15,5.94,66,3,18.5,43.1
2210,3210,3,5.78,5.97,93,3,17.3,40.5
2211,3211,2,7.32,7.4,15,1,22.0,51.2
2212,3212,1,9.71,9.47,89,0,29.1,68.0
2213,3213,6,9.59,9.19,12,0,28.8,67.1
2214,3214,2,6.4,6.72,27,2,19.2,44.8
2215,3215,2,9.57,9.89,58,0,28.7,67.0
2216,3216,6,7.87,8.16,51,2,23.6,55.1
2217,3217,2,7.6,7.85,106,2,22.8,53.2
2218,3218,7,7.01,7.03,66,2,21.0,49.1
2219,3219,5,7.63,7.6,115,2,22.9,53.4
2220,3220,1,5.63,5.7,100,3,16.9,39.4
2221,3221,8,8.16,8.19,27,1,24.5,57.1
2222,3222,1,7.14,7.2,95,2,21.4,50.0
2223,3223,3,5.61,5.81,96,3,16.8,39.3
2224,3224,8,7.15,7.24,59,2,21.5,50.1
2225,3225,8,9.54,9.71,47,0,28.6,66.8
2226,3226,1,9.76,9.93,81,0,29.3,68.3
2227,3227,8,7.71,7.97,94,1,23.1,54.0
2228,3228,8,7.0,7.21,93,2,21.0,49.0
2229,3229,4,6.52,6.18,12,2,19.6,45.6
2230,3230,8,5.75,5.86,1,3,17.2,40.2
2231,3231,1,6.31,6.36,18,3,18.9,44.2
2232,3232,3,9.34,9.5,11,0,28.0,65.4
2233,3233,4,6.03,5.92,17,3,18.1,42.2
2234,3234,8,5.67,5.51,37,3,17.0,39.7
2235,3235,4,8.23,8.49,12,1,24.7,57.6
2236,3236,5,7.48,7.43,91,1,22.4,52.4
2237,3237,7,6.92,6.53,45,2,20.8,48.4
2238,3238,7,8.82,8.66,69,0,26.5,61.7
2239,3239,7,6.2,6.0,119,3,18.6,43.4
2240,3240,2,8.69,8.73,117,0,26.1,60.8
2241,3241,3,8.93,9.08,84,0,26.8,62.5
2242,3242,5,7.95,8.14,84,1,23.9,55.6
2243,3243,8,8.91,8.55,94,0,26.7,62.4
2244,3244,7,9.44,9.44,5,0,28.3,66.1
2245,3245,5,8.51,8.44,97,0,25.5,59.6
2246,3246,2,7.99,8.37,1,1,24.0,55.9
2247,3247,6,7.34,7.07,115,2,22.0,51.4
2248,3248,1,9.21,9.25,63,0,27.6,64.5
2249,3249,5,7.28,7.57,114,1,21.8,51.0
2250,3250,4,8.37,8.3,20,0,25.1,58.6
2251,3251,3,7.12,6.77,57,2,21.4,49.8
2252,3252,8,9.78,10.0,61,0,29.3,68.5
2253,3253,7,8.79,8.49,100,0,26.4,61.5
2254,3254,8,7.55,7.37,108,2,22.6,52.9
2255,3255,1,5.86,5.61,39,3,17.6,41.0
2256,3256,4,6.21,5.93,18,3,18.6,43.5
2257,3257,6,6.85,6.47,82,2,20.5,47.9
2258,3258,3,7.45,7.32,39,2,22.4,52.1
2259,3259,7,7.54,7.5,113,2,22.6,52.8
2260,3260,4,9.08,8.91,119,0,27.2,63.6
