placement_id,student_id,aptitude_score,resume_score,communication_score,interview_readiness,employability_score,placement_probability,placed,package_lpa
1733,2733,83,77,95,89,79.9,Medium,1,4.73
1734,2734,93,72,85,89,74.8,Medium,1,15.42
1735,2735,78,57,77,77,59.1,Low,0,0.0
1736,2736,73,59,72,72,61.9,Medium,0,0.0
1737,2737,95,82,94,94,80.6,High,1,7.55
1738,2738,57,30,46,51,38.6,Low,0,0.0
1739,2739,81,62,93,87,65.7,Medium,1,7.22
1740,2740,79,74,89,84,74.0,Medium,1,7.12
1741,2741,72,60,70,71,65.5,Medium,1,4.75
1742,2742,94,58,88,91,56.6,Low,0,0.0
1743,2743,85,54,80,82,57.1,Low,0,0.0
1744,2744,73,61,81,77,61.6,Medium,1,8.15
1745,2745,67,41,68,67,46.2,Low,0,0.0
1746,2746,54,31,44,49,36.0,Low,0,0.0
1747,2747,66,53,78,72,53.9,Low,0,0.0
1748,2748,47,46,60,53,46.8,Low,0,0.0
1749,2749,46,39,51,48,45.9,Low,0,0.0
1750,2750,90,76,97,93,72.7,Medium,1,14.55
1751,2751,64,43,59,61,48.3,Low,0,0.0
1752,2752,100,85,100,100,80.2,High,1,8.6
1753,2753,64,35,52,58,39.8,Low,0,0.0
1754,2754,57,43,58,57,47.8,Low,0,0.0
1755,2755,76,64,87,81,68.9,Medium,1,8.63
1756,2756,56,62,69,62,62.8,Medium,0,0.0
1757,2757,81,49,67,74,50.9,Low,0,0.0
1758,2758,43,39,46,44,48.6,Low,0,0.0
1759,2759,84,59,82,83,61.2,Medium,0,0.0
1760,2760,63,57,62,62,62.4,Medium,0,0.0
1761,2761,83,58,71,77,66.2,Medium,0,0.0
1762,2762,81,68,81,81,77.3,Medium,1,8.92
1763,2763,76,69,72,74,72.9,Medium,1,13.7
1764,2764,53,33,48,50,40.6,Low,0,0.0
1765,2765,74,54,72,73,62.1,Medium,0,0.0
1766,2766,99,69,97,98,68.6,Medium,0,0.0
1767,2767,64,41,65,64,44.7,Low,0,0.0
1768,2768,64,60,83,73,53.0,Low,0,0.0
1769,2769,83,80,96,89,81.3,High,1,11.52
1770,2770,64,42,67,65,47.5,Low,0,0.0
1771,2771,74,46,74,74,42.0,Low,0,0.0
1772,2772,48,39,64,56,45.6,Low,0,0.0
1773,2773,92,74,93,92,76.3,Medium,1,8.22
1774,2774,85,61,80,82,64.7,Medium,1,11.0
1775,2775,100,80,100,100,78.4,Medium,1,7.59
1776,2776,89,58,89,89,59.1,Low,0,0.0
1777,2777,100,76,97,98,77.4,Medium,1,11.49
1778,2778,45,44,57,51,51.7,Low,0,0.0
1779,2779,74,61,80,77,61.7,Medium,1,9.98
1780,2780,66,51,64,65,54.0,Low,1,13.32
1781,2781,53,39,60,56,40.3,Low,0,0.0
1782,2782,68,54,71,69,54.1,Low,0,0.0
1783,2783,83,61,91,87,56.4,Low,0,0.0
1784,2784,67,46,55,61,54.1,Low,0,0.0
1785,2785,87,77,95,91,75.6,Medium,1,10.82
1786,2786,75,80,100,87,77.3,Medium,0,0.0
1787,2787,41,38,45,43,47.5,Low,0,0.0
1788,2788,90,75,91,90,80.1,High,1,10.72
1789,2789,88,68,94,91,68.2,Medium,1,9.18
1790,2790,97,67,81,89,78.3,Medium,1,15.8
1791,2791,74,47,72,73,50.6,Low,0,0.0
1792,2792,80,62,87,83,58.5,Low,0,0.0
1793,2793,91,78,86,88,80.0,High,1,6.64
1794,2794,85,80,91,88,81.7,High,1,11.09
1795,2795,50,49,57,53,52.1,Low,0,0.0
1796,2796,90,74,92,91,69.6,Medium,0,0.0
1797,2797,77,53,75,76,60.2,Medium,1,6.55
1798,2798,81,62,78,79,66.2,Medium,0,0.0
1799,2799,49,30,44,46,36.4,Low,0,0.0
1800,2800,81,76,82,81,78.9,Medium,1,15.13
1801,2801,98,78,100,99,75.3,Medium,1,15.1
1802,2802,96,79,88,92,80.0,High,1,9.03
1803,2803,84,69,83,83,72.9,Medium,1,16.42
1804,2804,68,47,66,67,53.7,Low,0,0.0
1805,2805,56,43,59,57,49.8,Low,0,0.0
1806,2806,75,47,73,74,53.0,Low,0,0.0
1807,2807,70,43,69,69,42.9,Low,0,0.0
1808,2808,69,51,74,71,53.5,Low,0,0.0
1809,2809,93,75,100,96,73.2,Medium,1,10.39
1810,2810,89,51,84,86,50.4,Low,0,0.0
1811,2811,53,30,46,49,38.8,Low,0,0.0
1812,2812,71,41,75,73,42.6,Low,0,0.0
1813,2813,93,57,73,83,61.4,Medium,1,12.9
1814,2814,90,68,87,88,72.4,Medium,1,16.18
1815,2815,71,66,87,79,68.9,Medium,1,11.76
1816,2816,97,66,100,98,66.8,Medium,0,0.0
1817,2817,86,74,92,89,70.6,Medium,1,12.41
1818,2818,65,55,74,69,58.8,Low,0,0.0
1819,2819,78,51,75,76,52.5,Low,0,0.0
1820,2820,87,70,81,84,70.4,Medium,1,15.18
1821,2821,36,35,42,39,36.1,Low,0,0.0
1822,2822,86,56,70,78,53.2,Low,0,0.0
1823,2823,91,60,89,90,65.6,Medium,1,11.26
1824,2824,81,46,74,77,52.0,Low,0,0.0
1825,2825,65,46,65,65,46.3,Low,0,0.0
1826,2826,72,57,73,72,64.8,Medium,0,0.0
1827,2827,54,42,60,57,46.0,Low,0,0.0
1828,2828,54,38,58,56,45.4,Low,0,0.0
1829,2829,65,53,68,66,57.2,Low,0,0.0
1830,2830,85,54,77,81,59.9,Low,0,0.0
1831,2831,70,56,53,61,67.7,Medium,0,0.0
1832,2832,69,51,65,67,49.1,Low,0,0.0
1833,2833,62,44,54,58,48.4,Low,0,0.0
1834,2834,60,57,72,66,53.8,Low,0,0.0
1835,2835,84,64,76,80,64.3,Medium,0,0.0
1836,2836,81,58,70,75,61.3,Medium,0,0.0
1837,2837,88,76,96,92,74.1,Medium,1,9.53
1838,2838,93,72,94,93,71.0,Medium,1,8.96
1839,2839,84,50,83,83,49.4,Low,0,0.0
1840,2840,53,39,51,52,43.0,Low,0,0.0
1841,2841,98,78,97,97,80.5,High,0,0.0
1842,2842,65,53,61,63,55.9,Low,0,0.0
1843,2843,75,63,80,77,62.5,Medium,0,0.0
1844,2844,64,51,84,74,49.5,Low,0,0.0
1845,2845,85,60,78,81,59.8,Low,0,0.0
1846,2846,66,50,58,62,56.4,Low,0,0.0
1847,2847,45,35,52,48,36.7,Low,0,0.0
1848,2848,71,51,70,70,55.1,Low,0,0.0
1849,2849,46,48,68,57,46.5,Low,0,0.0
1850,2850,91,82,95,93,81.9,High,1,16.96
1851,2851,88,65,74,81,64.5,Medium,0,0.0
1852,2852,57,53,61,59,57.9,Low,0,0.0
1853,2853,93,69,79,86,69.2,Medium,1,8.7
1854,2854,66,59,66,66,65.2,Medium,0,0.0
1855,2855,65,45,54,59,58.0,Low,0,0.0
1856,2856,52,41,55,53,47.2,Low,0,0.0
1857,2857,63,51,74,68,50.2,Low,0,0.0
1858,2858,89,59,87,88,58.5,Low,1,17.4
1859,2859,53,33,57,55,37.6,Low,0,0.0
1860,2860,100,85,100,100,83.0,High,1,7.0
1861,2861,63,42,60,61,41.5,Low,0,0.0
1862,2862,67,43,68,67,52.1,Low,0,0.0
1863,2863,96,80,90,93,79.9,Medium,1,9.19
1864,2864,60,39,50,55,50.1,Low,0,0.0
1865,2865,73,65,81,77,73.9,Medium,1,16.18
1866,2866,44,37,60,52,40.0,Low,0,0.0
1867,2867,100,73,100,100,74.0,Medium,1,9.22
1868,2868,95,68,91,93,66.6,Medium,1,7.06
1869,2869,100,67,84,92,72.6,Medium,1,15.94
1870,2870,63,45,62,62,46.4,Low,0,0.0
1871,2871,57,45,54,55,52.5,Low,0,0.0
1872,2872,80,65,85,82,63.4,Medium,0,0.0
1873,2873,72,72,93,82,74.2,Medium,1,14.0
1874,2874,78,59,77,77,60.2,Medium,0,0.0
1875,2875,68,45,63,65,45.9,Low,0,0.0
1876,2876,100,70,95,97,67.4,Medium,0,0.0
1877,2877,63,37,56,59,43.1,Low,0,0.0
1878,2878,82,59,87,84,58.4,Low,1,11.98
1879,2879,79,65,78,78,67.1,Medium,1,16.98
1880,2880,52,40,53,52,45.0,Low,0,0.0
1881,2881,59,50,72,65,51.7,Low,0,0.0
1882,2882,47,37,57,52,43.8,Low,0,0.0
1883,2883,100,79,99,99,79.6,Medium,1,10.56
1884,2884,80,76,82,81,76.0,Medium,1,13.72
1885,2885,67,60,65,66,67.5,Medium,1,5.29
1886,2886,73,60,74,73,58.5,Low,0,0.0
1887,2887,67,50,68,67,51.1,Low,0,0.0
1888,2888,54,37,60,57,42.1,Low,0,0.0
1889,2889,82,60,79,80,61.9,Medium,1,6.27
1890,2890,75,51,75,75,51.8,Low,0,0.0
1891,2891,68,44,57,62,52.6,Low,0,0.0
1892,2892,60,52,63,61,58.1,Low,0,0.0
1893,2893,47,41,45,46,52.1,Low,0,0.0
1894,2894,75,63,70,72,68.0,Medium,1,8.09
1895,2895,74,52,72,73,61.5,Medium,0,0.0
1896,2896,85,64,68,76,66.7,Medium,1,4.79
1897,2897,84,67,92,88,69.9,Medium,1,17.08
1898,2898,92,76,97,94,76.1,Medium,1,4.24
1899,2899,49,30,49,49,35.1,Low,0,0.0
1900,2900,82,67,83,82,66.8,Medium,0,0.0
1901,2901,69,54,72,70,56.0,Low,0,0.0
1902,2902,85,74,89,87,75.4,Medium,1,16.98
1903,2903,49,30,44,46,39.4,Low,0,0.0
1904,2904,77,67,84,80,72.1,Medium,1,8.58
1905,2905,92,64,100,96,63.5,Medium,0,0.0
1906,2906,94,53,74,84,59.7,Low,0,0.0
1907,2907,87,71,96,91,74.4,Medium,1,4.98
1908,2908,94,67,84,89,72.6,Medium,1,11.75
1909,2909,92,76,83,87,79.3,Medium,1,7.81
1910,2910,84,61,81,82,64.0,Medium,0,0.0
1911,2911,82,55,73,77,60.1,Medium,0,0.0
1912,2912,60,69,73,66,75.2,Medium,1,10.42
1913,2913,90,73,91,90,73.0,Medium,1,12.1
1914,2914,94,75,91,92,80.2,High,1,5.32
1915,2915,82,71,86,84,71.7,Medium,1,8.55
1916,2916,66,41,64,65,44.5,Low,0,0.0
1917,2917,67,49,67,67,52.8,Low,0,0.0
1918,2918,88,85,100,94,79.9,Medium,1,10.45
1919,2919,82,71,96,89,75.6,Medium,1,15.67
1920,2920,99,74,92,95,71.5,Medium,1,11.81
1921,2921,67,41,50,58,51.2,Low,0,0.0
1922,2922,78,43,69,73,51.7,Low,0,0.0
1923,2923,67,47,81,74,44.2,Low,0,0.0
1924,2924,79,64,86,82,60.4,Medium,0,0.0
1925,2925,61,43,59,60,52.2,Low,0,0.0
1926,2926,92,64,83,87,71.2,Medium,1,9.14
1927,2927,56,33,43,49,41.9,Low,0,0.0
1928,2928,85,57,82,83,50.2,Low,0,0.0
1929,2929,89,70,95,92,67.4,Medium,1,9.76
1930,2930,78,44,75,76,48.2,Low,0,0.0
1931,2931,85,56,71,78,58.7,Low,1,4.35
1932,2932,80,53,65,72,58.3,Low,0,0.0
1933,2933,61,55,72,66,52.9,Low,0,0.0
1934,2934,89,73,100,94,65.7,Medium,0,0.0
1935,2935,82,48,65,73,61.6,Medium,0,0.0
1936,2936,76,49,67,71,53.8,Low,0,0.0
1937,2937,43,30,47,45,35.1,Low,0,0.0
1938,2938,71,59,68,69,67.0,Medium,1,11.54
1939,2939,90,60,93,91,59.1,Low,1,11.19
1940,2940,78,55,73,75,55.0,Low,0,0.0
1941,2941,79,73,96,87,68.5,Medium,1,11.87
1942,2942,67,38,63,65,41.5,Low,0,0.0
1943,2943,66,53,64,65,53.1,Low,0,0.0
1944,2944,77,60,78,77,61.4,Medium,0,0.0
1945,2945,91,58,80,85,60.1,Medium,1,4.55
1946,2946,81,53,64,72,55.5,Low,1,7.21
1947,2947,87,62,79,83,63.3,Medium,0,0.0
1948,2948,72,44,70,71,49.3,Low,0,0.0
1949,2949,90,76,93,91,74.0,Medium,1,17.41
1950,2950,83,72,84,83,74.1,Medium,1,8.81
1951,2951,78,59,80,79,63.5,Medium,1,10.59
1952,2952,41,45,52,46,55.2,Low,1,14.42
1953,2953,76,60,79,77,64.8,Medium,1,12.1
1954,2954,68,49,71,69,49.5,Low,0,0.0
1955,2955,56,30,35,45,33.0,Low,0,0.0
1956,2956,89,75,81,85,76.7,Medium,1,8.81
1957,2957,100,72,85,92,74.1,Medium,1,14.54
1958,2958,73,71,72,72,77.8,Medium,1,12.28
1959,2959,83,45,82,82,44.6,Low,0,0.0
1960,2960,94,65,74,84,72.9,Medium,1,11.23
1961,2961,71,50,69,70,58.2,Low,0,0.0
1962,2962,78,62,82,80,63.3,Medium,0,0.0
1963,2963,73,65,85,79,70.7,Medium,1,14.7
1964,2964,69,50,69,69,47.2,Low,0,0.0
1965,2965,88,51,75,81,56.9,Low,0,0.0
1966,2966,61,65,71,66,72.5,Medium,0,0.0
1967,2967,57,42,67,62,44.7,Low,0,0.0
1968,2968,84,75,100,92,73.6,Medium,1,7.8
1969,2969,65,55,65,65,58.8,Low,0,0.0
1970,2970,68,36,54,61,43.3,Low,0,0.0
1971,2971,77,60,71,74,70.1,Medium,1,9.91
1972,2972,97,79,98,97,79.1,Medium,1,17.62
1973,2973,100,75,95,97,77.4,Medium,1,15.48
1974,2974,59,53,54,56,58.1,Low,0,0.0
1975,2975,88,49,71,79,59.2,Low,0,0.0
1976,2976,70,50,72,71,48.5,Low,0,0.0
1977,2977,62,49,61,61,51.8,Low,0,0.0
1978,2978,74,52,76,75,48.8,Low,0,0.0
1979,2979,92,69,89,90,74.6,Medium,1,5.04
1980,2980,63,48,69,66,56.1,Low,1,11.15
1981,2981,73,54,81,77,55.5,Low,0,0.0
1982,2982,48,34,45,46,40.5,Low,0,0.0
1983,2983,86,69,83,84,70.3,Medium,1,10.76
1984,2984,31,30,36,33,33.9,Low,0,0.0
1985,2985,71,45,66,68,45.2,Low,0,0.0
1986,2986,76,62,87,81,60.0,Medium,1,17.01
1987,2987,68,35,62,65,39.6,Low,0,0.0
1988,2988,68,36,58,63,41.8,Low,0,0.0
1989,2989,51,56,71,61,53.4,Low,0,0.0
1990,2990,84,77,80,82,80.9,High,1,13.43
1991,2991,61,40,72,66,40.9,Low,0,0.0
1992,2992,98,75,81,89,79.7,Medium,1,12.41
1993,2993,71,62,75,73,63.9,Medium,1,10.62
1994,2994,90,58,84,87,59.4,Low,0,0.0
1995,2995,79,58,81,80,61.1,Medium,0,0.0
1996,2996,69,43,72,70,41.5,Low,0,0.0
1997,2997,72,57,69,70,65.4,Medium,0,0.0
1998,2998,58,47,63,60,57.1,Low,0,0.0
1999,2999,73,54,76,74,58.1,Low,0,0.0
2000,3000,49,53,65,57,54.2,Low,0,0.0
2001,3001,40,43,54,47,47.4,Low,0,0.0
2002,3002,51,40,63,57,43.0,Low,0,0.0
2003,3003,80,66,90,85,65.4,Medium,0,0.0
2004,3004,100,80,100,100,83.3,High,1,17.12
2005,3005,66,53,78,72,50.8,Low,0,0.0
2006,3006,79,76,86,82,81.3,High,1,13.79
2007,3007,77,61,67,72,72.1,Medium,1,5.22
2008,3008,63,49,70,66,52.3,Low,0,0.0
2009,3009,56,37,56,56,38.8,Low,0,0.0
2010,3010,100,70,94,97,72.8,Medium,1,16.04
2011,3011,92,57,86,89,60.4,Medium,0,0.0
2012,3012,59,42,56,57,51.2,Low,0,0.0
2013,3013,56,31,59,57,33.6,Low,0,0.0
2014,3014,79,51,71,75,56.8,Low,0,0.0
2015,3015,100,74,85,92,73.5,Medium,0,0.0
2016,3016,66,36,59,62,45.0,Low,0,0.0
2017,3017,63,38,73,68,38.6,Low,0,0.0
2018,3018,97,66,81,89,68.2,Medium,0,0.0
2019,3019,93,62,89,91,65.5,Medium,0,0.0
2020,3020,99,64,83,91,66.9,Medium,1,7.99
2021,3021,54,39,65,59,44.8,Low,0,0.0
2022,3022,57,38,59,58,42.4,Low,0,0.0
2023,3023,48,36,49,48,44.9,Low,0,0.0
2024,3024,90,67,85,87,74.1,Medium,1,4.43
2025,3025,91,79,93,92,79.7,Medium,1,14.63
2026,3026,56,36,64,60,37.3,Low,0,0.0
2027,3027,77,70,90,83,72.8,Medium,1,13.44
2028,3028,95,80,100,97,82.9,High,1,5.32
2029,3029,54,55,75,64,61.1,Medium,1,6.71
2030,3030,70,59,76,73,60.0,Medium,0,0.0
2031,3031,43,44,70,56,47.1,Low,0,0.0
2032,3032,80,68,86,83,72.0,Medium,1,9.84
2033,3033,100,77,98,99,78.0,Medium,1,17.47
2034,3034,75,53,75,75,56.5,Low,0,0.0
2035,3035,59,43,48,53,49.8,Low,0,0.0
2036,3036,57,42,42,49,44.2,Low,0,0.0
2037,3037,78,58,85,81,59.5,Low,0,0.0
2038,3038,64,44,50,57,48.7,Low,0,0.0
2039,3039,69,46,68,68,45.4,Low,0,0.0
2040,3040,67,63,84,75,65.2,Medium,0,0.0
2041,3041,37,30,35,36,36.7,Low,0,0.0
2042,3042,87,76,97,92,73.2,Medium,0,0.0
2043,3043,87,69,92,89,71.7,Medium,0,0.0
2044,3044,84,67,74,79,72.0,Medium,1,15.06
2045,3045,66,39,57,61,46.8,Low,0,0.0
2046,3046,81,65,84,82,63.8,Medium,0,0.0
2047,3047,100,68,85,92,67.4,Medium,0,0.0
2048,3048,70,61,81,75,64.0,Medium,1,5.56
2049,3049,63,58,71,67,60.6,Medium,0,0.0
2050,3050,56,54,63,59,55.6,Low,0,0.0
2051,3051,71,45,68,69,50.5,Low,0,0.0
2052,3052,58,34,41,49,40.0,Low,0,0.0
2053,3053,83,51,75,79,54.7,Low,1,9.12
2054,3054,70,45,63,66,49.5,Low,0,0.0
2055,3055,67,42,67,67,47.5,Low,0,0.0
2056,3056,69,61,77,73,67.0,Medium,0,0.0
2057,3057,76,47,77,76,43.3,Low,0,0.0
2058,3058,46,34,45,45,38.4,Low,0,0.0
2059,3059,82,69,79,80,70.4,Medium,1,15.3
2060,3060,69,44,66,67,45.5,Low,0,0.0
2061,3061,38,30,40,39,35.1,Low,0,0.0
2062,3062,45,32,47,46,44.6,Low,0,0.0
2063,3063,100,69,93,96,66.9,Medium,1,13.48
2064,3064,58,66,72,65,69.3,Medium,0,0.0
2065,3065,67,48,64,65,49.3,Low,0,0.0
2066,3066,95,74,89,92,76.6,Medium,1,16.72
2067,3067,62,39,55,58,40.9,Low,0,0.0
2068,3068,87,54,86,86,54.4,Low,0,0.0
2069,3069,76,85,100,88,82.2,High,1,4.21
2070,3070,57,55,68,62,59.0,Low,0,0.0
2071,3071,51,33,52,51,40.5,Low,0,0.0
2072,3072,87,54,81,84,56.4,Low,0,0.0
2073,3073,72,51,71,71,53.3,Low,0,0.0
2074,3074,70,57,83,76,54.8,Low,0,0.0
2075,3075,72,57,76,74,55.8,Low,0,0.0
2076,3076,93,78,96,94,80.3,High,1,15.11
2077,3077,69,40,66,67,45.1,Low,0,0.0
2078,3078,84,83,97,90,80.8,High,1,6.03
2079,3079,71,49,66,68,52.0,Low,0,0.0
2080,3080,49,37,37,43,44.7,Low,0,0.0
2081,3081,73,59,76,74,57.7,Low,0,0.0
2082,3082,100,75,91,95,75.7,Medium,1,6.78
2083,3083,49,30,42,45,35.9,Low,0,0.0
2084,3084,100,78,96,98,79.9,Medium,1,6.87
2085,3085,89,78,87,88,79.6,Medium,1,15.19
2086,3086,60,53,65,62,55.4,Low,1,11.94
2087,3087,90,70,85,87,69.2,Medium,1,7.33
2088,3088,70,55,82,76,52.2,Low,0,0.0
2089,3089,64,42,57,60,46.6,Low,0,0.0
2090,3090,69,42,56,62,49.8,Low,0,0.0
2091,3091,74,63,89,81,60.9,Medium,0,0.0
2092,3092,69,51,70,69,61.6,Medium,1,6.35
2093,3093,87,60,85,86,63.9,Medium,1,4.51
2094,3094,75,70,90,82,72.4,Medium,1,15.1
2095,3095,78,65,83,80,64.6,Medium,1,7.15
2096,3096,76,68,85,80,64.0,Medium,1,4.07
2097,3097,76,66,80,78,69.2,Medium,1,5.87
2098,3098,100,80,100,100,80.9,High,1,5.29
2099,3099,49,39,50,49,43.7,Low,0,0.0
2100,3100,90,63,86,88,64.1,Medium,1,10.79
2101,3101,68,58,75,71,53.8,Low,0,0.0
2102,3102,60,32,60,60,40.4,Low,0,0.0
2103,3103,64,48,64,64,52.5,Low,0,0.0
2104,3104,83,63,91,87,67.8,Medium,0,0.0
2105,3105,86,67,82,84,70.6,Medium,1,9.85
2106,3106,75,64,86,80,64.5,Medium,1,12.24
2107,3107,76,68,80,78,69.5,Medium,1,14.06
2108,3108,86,70,86,86,74.9,Medium,1,16.94
2109,3109,93,78,86,89,80.7,High,1,17.6
2110,3110,67,38,53,60,44.0,Low,0,0.0
2111,3111,78,73,90,84,69.6,Medium,1,4.15
2112,3112,63,53,61,62,65.3,Medium,1,6.48
2113,3113,77,61,76,76,61.7,Medium,1,12.19
2114,3114,93,60,89,91,60.8,Medium,0,0.0
2115,3115,78,52,80,79,47.4,Low,0,0.0
2116,3116,89,65,85,87,69.3,Medium,1,16.1
2117,3117,57,37,56,56,41.6,Low,0,0.0
2118,3118,44,39,54,49,42.7,Low,0,0.0
2119,3119,100,82,100,100,84.7,High,1,15.36
2120,3120,58,38,54,56,42.3,Low,0,0.0
2121,3121,72,58,75,73,55.3,Low,0,0.0
2122,3122,82,63,100,91,57.9,Low,0,0.0
2123,3123,62,42,60,61,43.0,Low,0,0.0
2124,3124,96,82,100,98,84.2,High,1,8.4
2125,3125,88,63,85,86,70.2,Medium,1,12.08
2126,3126,79,56,70,74,63.7,Medium,1,17.96
2127,3127,55,48,58,56,51.2,Low,0,0.0
2128,3128,68,56,71,69,59.2,Low,0,0.0
2129,3129,95,86,99,97,82.4,High,1,16.72
2130,3130,86,76,96,91,72.5,Medium,0,0.0
2131,3131,47,41,55,51,41.1,Low,0,0.0
2132,3132,70,52,72,71,53.7,Low,0,0.0
2133,3133,100,75,100,100,80.2,High,1,8.11
2134,3134,81,53,79,80,56.5,Low,0,0.0
2135,3135,87,76,78,82,77.2,Medium,1,16.61
2136,3136,78,62,78,78,64.1,Medium,1,17.47
2137,3137,72,51,71,71,54.6,Low,0,0.0
2138,3138,57,30,50,53,37.2,Low,0,0.0
2139,3139,80,68,84,82,62.0,Medium,1,14.63
2140,3140,77,49,71,74,48.9,Low,0,0.0
2141,3141,92,78,97,94,75.8,Medium,1,17.59
2142,3142,73,59,70,71,58.4,Low,0,0.0
2143,3143,64,46,74,69,46.8,Low,0,0.0
2144,3144,89,73,87,88,75.7,Medium,1,12.65
2145,3145,97,70,94,95,71.1,Medium,0,0.0
2146,3146,68,53,51,59,62.9,Medium,1,14.37
2147,3147,90,78,100,95,77.0,Medium,1,11.46
2148,3148,77,51,80,78,55.2,Low,0,0.0
2149,3149,94,63,81,87,70.1,Medium,1,16.39
2150,3150,80,67,88,84,67.4,Medium,1,10.95
2151,3151,47,35,47,47,42.9,Low,0,0.0
2152,3152,98,69,79,88,74.7,Medium,0,0.0
2153,3153,67,58,70,68,62.0,Medium,0,0.0
2154,3154,57,58,74,65,59.0,Low,1,7.69
2155,3155,96,69,88,92,78.6,Medium,1,4.66
2156,3156,43,31,48,45,35.8,Low,0,0.0
2157,3157,67,46,60,63,49.6,Low,0,0.0
2158,3158,87,72,84,85,72.9,Medium,1,13.24
2159,3159,68,53,74,71,51.3,Low,0,0.0
2160,3160,55,32,51,53,37.8,Low,0,0.0
2161,3161,80,60,78,79,57.6,Low,1,15.28
2162,3162,77,73,87,82,77.3,Medium,1,13.89
2163,3163,74,68,91,82,62.3,Medium,1,6.07
2164,3164,78,70,89,83,70.3,Medium,1,9.08
2165,3165,74,50,63,68,56.6,Low,0,0.0
2166,3166,100,76,93,96,72.2,Medium,1,17.65
2167,3167,68,51,71,69,55.6,Low,0,0.0
2168,3168,94,71,87,90,72.1,Medium,1,17.88
2169,3169,56,40,49,52,53.2,Low,0,0.0
2170,3170,74,55,68,71,62.7,Medium,1,7.89
2171,3171,64,56,80,72,61.4,Medium,0,0.0
2172,3172,54,40,57,55,41.8,Low,0,0.0
2173,3173,60,30,46,53,38.2,Low,0,0.0
2174,3174,71,65,75,73,68.3,Medium,0,0.0
2175,3175,72,72,85,78,78.1,Medium,1,9.2
2176,3176,70,62,74,72,71.8,Medium,1,14.5
2177,3177,60,38,59,59,40.1,Low,0,0.0
2178,3178,90,63,80,85,68.9,Medium,1,9.46
2179,3179,77,78,86,81,78.2,Medium,1,17.23
2180,3180,86,61,80,83,56.9,Low,0,0.0
2181,3181,98,81,93,95,84.0,High,1,11.0
2182,3182,73,52,73,73,55.9,Low,0,0.0
2183,3183,84,56,74,79,56.2,Low,0,0.0
2184,3184,38,32,46,42,40.3,Low,0,0.0
2185,3185,54,41,65,59,43.4,Low,0,0.0
2186,3186,67,68,76,71,73.5,Medium,1,12.6
2187,3187,83,51,75,79,47.8,Low,0,0.0
2188,3188,81,67,82,81,67.2,Medium,1,17.47
2189,3189,48,46,65,56,45.5,Low,0,0.0
2190,3190,63,54,71,67,54.4,Low,0,0.0
2191,3191,70,52,67,68,55.2,Low,0,0.0
2192,3192,93,71,73,83,76.0,Medium,1,5.44
2193,3193,86,59,77,81,66.8,Medium,1,10.75
2194,3194,89,59,81,85,57.2,Low,0,0.0
2195,3195,79,47,81,80,49.7,Low,0,0.0
2196,3196,93,65,84,88,69.6,Medium,1,9.1
2197,3197,73,72,95,84,77.1,Medium,1,15.12
2198,3198,71,48,69,70,54.8,Low,0,0.0
2199,3199,79,65,88,83,61.6,Medium,0,0.0
2200,3200,100,78,100,100,79.0,Medium,1,12.93
2201,3201,52,39,60,56,43.4,Low,0,0.0
2202,3202,75,50,68,71,56.3,Low,0,0.0
2203,3203,93,80,100,96,80.3,High,1,17.4
2204,3204,49,48,54,51,49.8,Low,0,0.0
2205,3205,92,78,100,96,73.4,Medium,1,11.64
2206,3206,93,69,83,88,74.1,Medium,1,11.16
2207,3207,55,34,41,48,39.9,Low,0,0.0
2208,3208,54,44,56,55,47.8,Low,0,0.0
2209,3209,48,30,47,47,38.9,Low,0,0.0
2210,3210,53,38,56,54,40.2,Low,0,0.0
2211,3211,90,57,87,88,61.1,Medium,0,0.0
2212,3212,87,70,84,85,79.5,Medium,1,17.66
2213,3213,87,75,90,88,79.4,Medium,1,16.76
2214,3214,48,38,49,48,44.7,Low,0,0.0
2215,3215,100,81,96,98,81.8,High,1,16.89
2216,3216,77,60,84,80,60.2,Medium,0,0.0
2217,3217,78,59,76,77,61.8,Medium,0,0.0
2218,3218,94,49,70,82,52.8,Low,0,0.0
2219,3219,82,62,83,82,62.6,Medium,0,0.0
2220,3220,68,36,63,65,37.6,Low,0,0.0
2221,3221,81,53,71,76,61.0,Medium,1,4.6
2222,3222,92,60,78,85,60.1,Medium,0,0.0
2223,3223,43,35,46,44,36.7,Low,0,0.0
2224,3224,52,47,63,57,50.9,Low,0,0.0
2225,3225,85,85,100,92,82.7,High,1,14.4
2226,3226,95,83,97,96,83.1,High,1,11.73
2227,3227,68,54,77,72,58.8,Low,0,0.0
2228,3228,71,51,74,72,53.5,Low,0,0.0
2229,3229,73,34,51,62,42.7,Low,0,0.0
2230,3230,53,31,52,52,37.9,Low,0,0.0
2231,3231,74,48,69,71,47.6,Low,0,0.0
2232,3232,98,69,83,90,76.1,Medium,1,5.68
2233,3233,67,30,53,60,41.3,Low,0,0.0
2234,3234,57,35,52,54,36.0,Low,0,0.0
2235,3235,98,64,83,90,66.5,Medium,0,0.0
2236,3236,79,58,88,83,57.0,Low,0,0.0
2237,3237,67,51,70,68,51.9,Low,0,0.0
2238,3238,64,66,76,70,69.0,Medium,1,5.23
2239,3239,57,45,62,59,44.9,Low,0,0.0
2240,3240,86,72,93,89,73.0,Medium,1,17.74
2241,3241,67,56,57,62,69.7,Medium,0,0.0
