attendance_id,student_id,semester,attendance_percentage,classes_attended,classes_conducted,low_attendance
4421,5421,4,95,142,150,False
4422,5422,7,85,127,150,False
4423,5423,1,78,117,150,False
4424,5424,3,85,127,150,False
4425,5425,1,94,141,150,False
4426,5426,2,100,150,150,False
4427,5427,7,86,129,150,False
4428,5428,8,86,129,150,False
4429,5429,3,80,120,150,False
4430,5430,4,96,144,150,False
4431,5431,8,95,142,150,False
4432,5432,1,87,130,150,False
4433,5433,4,74,111,150,True
4434,5434,6,100,150,150,False
4435,5435,6,97,145,150,False
4436,5436,2,76,114,150,False
4437,5437,3,78,117,150,False
4438,5438,8,82,123,150,False
4439,5439,3,85,127,150,False
4440,5440,4,98,147,150,False
4441,5441,4,78,117,150,False
4442,5442,2,79,118,150,False
4443,5443,6,97,145,150,False
4444,5444,2,75,112,150,False
4445,5445,5,84,126,150,False
4446,5446,2,86,129,150,False
4447,5447,3,98,147,150,False
4448,5448,6,72,108,150,True
4449,5449,3,73,109,150,True
4450,5450,4,93,139,150,False
4451,5451,8,87,130,150,False
4452,5452,6,100,150,150,False
4453,5453,1,88,132,150,False
4454,5454,1,92,138,150,False
4455,5455,5,89,133,150,False
4456,5456,4,90,135,150,False
4457,5457,6,96,144,150,False
4458,5458,3,86,129,150,False
4459,5459,3,83,124,150,False
4460,5460,7,87,130,150,False
4461,5461,8,81,121,150,False
4462,5462,2,89,133,150,False
4463,5463,4,95,142,150,False
4464,5464,7,92,138,150,False
4465,5465,2,77,115,150,False
4466,5466,5,98,147,150,False
4467,5467,3,82,123,150,False
4468,5468,5,88,132,150,False
4469,5469,2,75,112,150,False
4470,5470,4,97,145,150,False
4471,5471,4,76,114,150,False
4472,5472,4,85,127,150,False
4473,5473,4,98,147,150,False
4474,5474,1,90,135,150,False
4475,5475,8,87,130,150,False
4476,5476,8,88,132,150,False
4477,5477,1,79,118,150,False
4478,5478,5,92,138,150,False
4479,5479,6,93,139,150,False
4480,5480,7,86,129,150,False
4481,5481,3,87,130,150,False
4482,5482,7,89,133,150,False
4483,5483,2,85,127,150,False
4484,5484,1,95,142,150,False
4485,5485,7,91,136,150,False
4486,5486,3,84,126,150,False
4487,5487,5,91,136,150,False
4488,5488,5,83,124,150,False
4489,5489,8,82,123,150,False
4490,5490,3,87,130,150,False
4491,5491,4,98,147,150,False
4492,5492,3,88,132,150,False
4493,5493,6,96,144,150,False
4494,5494,4,92,138,150,False
4495,5495,6,88,132,150,False
4496,5496,8,72,108,150,True
4497,5497,6,83,124,150,False
4498,5498,8,97,145,150,False
4499,5499,7,78,117,150,False
4500,5500,2,100,150,150,False
4501,5501,6,80,120,150,False
4502,5502,6,77,115,150,False
4503,5503,5,87,130,150,False
4504,5504,7,88,132,150,False
4505,5505,3,97,145,150,False
4506,5506,4,90,135,150,False
4507,5507,5,100,150,150,False
4508,5508,4,80,120,150,False
4509,5509,5,81,121,150,False
4510,5510,7,88,132,150,False
4511,5511,8,88,132,150,False
4512,5512,7,89,133,150,False
4513,5513,3,72,108,150,True
4514,5514,3,87,130,150,False
4515,5515,5,65,97,150,True
4516,5516,7,95,142,150,False
4517,5517,8,76,114,150,False
4518,5518,6,88,132,150,False
4519,5519,7,78,117,150,False
4520,5520,7,80,120,150,False
4521,5521,4,93,139,150,False
4522,5522,4,84,126,150,False
4523,5523,2,88,132,150,False
4524,5524,5,71,106,150,True
4525,5525,6,85,127,150,False
4526,5526,2,86,129,150,False
4527,5527,4,74,111,150,True
4528,5528,8,84,126,150,False
4529,5529,7,97,145,150,False
4530,5530,5,84,126,150,False
4531,5531,8,93,139,150,False
4532,5532,3,80,120,150,False
4533,5533,8,82,123,150,False
4534,5534,3,79,118,150,False
4535,5535,1,100,150,150,False
4536,5536,8,84,126,150,False
4537,5537,3,91,136,150,False
4538,5538,4,93,139,150,False
4539,5539,1,86,129,150,False
4540,5540,3,86,129,150,False
4541,5541,5,61,91,150,True
4542,5542,8,90,135,150,False
4543,5543,5,88,132,150,False
4544,5544,2,90,135,150,False
4545,5545,2,91,136,150,False
4546,5546,4,95,142,150,False
4547,5547,1,90,135,150,False
4548,5548,4,88,132,150,False
4549,5549,1,91,136,150,False
4550,5550,8,91,136,150,False
4551,5551,5,89,133,150,False
4552,5552,2,79,118,150,False
4553,5553,8,85,127,150,False
4554,5554,8,83,124,150,False
4555,5555,2,86,129,150,False
4556,5556,4,85,127,150,False
4557,5557,8,88,132,150,False
4558,5558,7,85,127,150,False
4559,5559,2,100,150,150,False
4560,5560,6,90,135,150,False
4561,5561,1,79,118,150,False
4562,5562,7,87,130,150,False
4563,5563,1,72,108,150,True
4564,5564,7,100,150,150,False
4565,5565,5,88,132,150,False
4566,5566,5,93,139,150,False
4567,5567,2,77,115,150,False
4568,5568,7,85,127,150,False
4569,5569,5,95,142,150,False
4570,5570,1,90,135,150,False
4571,5571,8,90,135,150,False
4572,5572,8,88,132,150,False
4573,5573,8,92,138,150,False
4574,5574,6,89,133,150,False
4575,5575,8,81,121,150,False
4576,5576,4,84,126,150,False
4577,5577,2,84,126,150,False
4578,5578,5,85,127,150,False
4579,5579,8,88,132,150,False
4580,5580,5,87,130,150,False
4581,5581,7,92,138,150,False
4582,5582,3,67,100,150,True
4583,5583,7,89,133,150,False
4584,5584,8,90,135,150,False
4585,5585,8,79,118,150,False
4586,5586,1,85,127,150,False
4587,5587,2,87,130,150,False
4588,5588,7,98,147,150,False
4589,5589,5,100,150,150,False
4590,5590,6,77,115,150,False
4591,5591,2,86,129,150,False
4592,5592,6,90,135,150,False
4593,5593,6,80,120,150,False
4594,5594,2,86,129,150,False
4595,5595,6,89,133,150,False
4596,5596,8,87,130,150,False
4597,5597,7,95,142,150,False
4598,5598,8,95,142,150,False
4599,5599,4,82,123,150,False
4600,5600,8,85,127,150,False
4601,5601,4,82,123,150,False
4602,5602,2,87,130,150,False
4603,5603,8,82,123,150,False
4604,5604,5,80,120,150,False
4605,5605,4,80,120,150,False
4606,5606,8,89,133,150,False
4607,5607,4,99,148,150,False
4608,5608,3,93,139,150,False
4609,5609,3,82,123,150,False
4610,5610,7,94,141,150,False
4611,5611,2,86,129,150,False
4612,5612,1,94,141,150,False
4613,5613,3,88,132,150,False
4614,5614,5,92,138,150,False
4615,5615,2,87,130,150,False
4616,5616,3,82,123,150,False
4617,5617,1,94,141,150,False
4618,5618,2,78,117,150,False
4619,5619,5,87,130,150,False
4620,5620,1,84,126,150,False
4621,5621,1,89,133,150,False
4622,5622,4,83,124,150,False
4623,5623,1,73,109,150,True
4624,5624,3,88,132,150,False
4625,5625,7,94,141,150,False
4626,5626,1,93,139,150,False
4627,5627,7,98,147,150,False
4628,5628,8,93,139,150,False
4629,5629,6,100,150,150,False
4630,5630,3,78,117,150,False
4631,5631,8,98,147,150,False
4632,5632,4,91,136,150,False
4633,5633,7,93,139,150,False
4634,5634,3,100,150,150,False
4635,5635,7,83,124,150,False
4636,5636,1,94,141,150,False
4637,5637,2,76,114,150,False
4638,5638,6,90,135,150,False
4639,5639,8,95,142,150,False
4640,5640,2,61,91,150,True
4641,5641,5,86,129,150,False
4642,5642,5,100,150,150,False
4643,5643,3,82,123,150,False
4644,5644,2,97,145,150,False
4645,5645,6,92,138,150,False
4646,5646,3,90,135,150,False
4647,5647,5,93,139,150,False
4648,5648,3,84,126,150,False
4649,5649,7,94,141,150,False
4650,5650,1,84,126,150,False
4651,5651,7,80,120,150,False
4652,5652,8,88,132,150,False
4653,5653,6,89,133,150,False
4654,5654,6,76,114,150,False
4655,5655,7,83,124,150,False
4656,5656,5,88,132,150,False
4657,5657,7,81,121,150,False
4658,5658,3,86,129,150,False
4659,5659,2,95,142,150,False
4660,5660,1,78,117,150,False
4661,5661,5,99,148,150,False
4662,5662,5,73,109,150,True
4663,5663,8,86,129,150,False
4664,5664,4,94,141,150,False
4665,5665,3,95,142,150,False
4666,5666,7,85,127,150,False
4667,5667,8,90,135,150,False
4668,5668,1,88,132,150,False
4669,5669,2,84,126,150,False
4670,5670,5,90,135,150,False
4671,5671,7,89,133,150,False
4672,5672,8,86,129,150,False
4673,5673,4,94,141,150,False
4674,5674,1,100,150,150,False
4675,5675,2,91,136,150,False
4676,5676,2,94,141,150,False
4677,5677,6,94,141,150,False
4678,5678,5,82,123,150,False
4679,5679,5,88,132,150,False
4680,5680,1,78,117,150,False
4681,5681,3,83,124,150,False
4682,5682,1,91,136,150,False
4683,5683,5,80,120,150,False
4684,5684,2,82,123,150,False
4685,5685,1,88,132,150,False
4686,5686,1,90,135,150,False
4687,5687,5,73,109,150,True
4688,5688,6,82,123,150,False
4689,5689,7,89,133,150,False
4690,5690,2,76,114,150,False
4691,5691,1,88,132,150,False
4692,5692,5,72,108,150,True
4693,5693,7,100,150,150,False
4694,5694,4,71,106,150,True
4695,5695,6,73,109,150,True
4696,5696,8,79,118,150,False
4697,5697,3,85,127,150,False
4698,5698,6,82,123,150,False
4699,5699,1,90,135,150,False
4700,5700,2,93,139,150,False
4701,5701,5,83,124,150,False
4702,5702,4,82,123,150,False
4703,5703,2,97,145,150,False
4704,5704,1,90,135,150,False
4705,5705,3,96,144,150,False
4706,5706,3,91,136,150,False
4707,5707,7,84,126,150,False
4708,5708,7,93,139,150,False
4709,5709,3,93,139,150,False
4710,5710,5,96,144,150,False
4711,5711,3,87,130,150,False
4712,5712,2,90,135,150,False
4713,5713,4,85,127,150,False
4714,5714,2,74,111,150,True
4715,5715,1,92,138,150,False
4716,5716,8,87,130,150,False
4717,5717,6,94,141,150,False
4718,5718,5,94,141,150,False
4719,5719,4,88,132,150,False
4720,5720,1,62,93,150,True
4721,5721,3,100,150,150,False
4722,5722,8,87,130,150,False
4723,5723,1,86,129,150,False
4724,5724,2,85,127,150,False
4725,5725,4,100,150,150,False
4726,5726,2,88,132,150,False
4727,5727,2,100,150,150,False
4728,5728,3,81,121,150,False
4729,5729,5,83,124,150,False
4730,5730,3,98,147,150,False
4731,5731,8,74,111,150,True
4732,5732,6,79,118,150,False
4733,5733,7,79,118,150,False
4734,5734,6,80,120,150,False
4735,5735,8,84,126,150,False
4736,5736,5,86,129,150,False
4737,5737,5,81,121,150,False
4738,5738,4,100,150,150,False
4739,5739,8,84,126,150,False
4740,5740,4,96,144,150,False
4741,5741,4,84,126,150,False
4742,5742,7,84,126,150,False
4743,5743,7,91,136,150,False
4744,5744,1,94,141,150,False
4745,5745,6,95,142,150,False
4746,5746,5,91,136,150,False
4747,5747,6,77,115,150,False
4748,5748,8,91,136,150,False
4749,5749,6,81,121,150,False
4750,5750,3,82,123,150,False
4751,5751,7,77,115,150,False
4752,5752,7,83,124,150,False
4753,5753,6,81,121,150,False
4754,5754,6,77,115,150,False
4755,5755,2,93,139,150,False
4756,5756,5,81,121,150,False
4757,5757,3,95,142,150,False
4758,5758,7,100,150,150,False
4759,5759,7,86,129,150,False
4760,5760,7,77,115,150,False
4761,5761,4,70,105,150,True
4762,5762,1,85,127,150,False
4763,5763,5,92,138,150,False
4764,5764,6,74,111,150,True
4765,5765,8,86,129,150,False
4766,5766,3,95,142,150,False
4767,5767,8,83,124,150,False
4768,5768,1,77,115,150,False
4769,5769,2,86,129,150,False
4770,5770,8,100,150,150,False
4771,5771,2,97,145,150,False
4772,5772,8,75,112,150,False
4773,5773,8,79,118,150,False
4774,5774,7,75,112,150,False
4775,5775,8,77,115,150,False
4776,5776,4,64,96,150,True
4777,5777,2,100,150,150,False
4778,5778,3,76,114,150,False
4779,5779,8,95,142,150,False
4780,5780,7,93,139,150,False
4781,5781,2,92,138,150,False
4782,5782,4,92,138,150,False
4783,5783,2,92,138,150,False
4784,5784,4,100,150,150,False
4785,5785,1,77,115,150,False
4786,5786,8,87,130,150,False
4787,5787,8,77,115,150,False
4788,5788,7,91,136,150,False
4789,5789,7,84,126,150,False
4790,5790,3,95,142,150,False
4791,5791,2,77,115,150,False
4792,5792,1,94,141,150,False
4793,5793,5,86,129,150,False
4794,5794,3,94,141,150,False
4795,5795,6,97,145,150,False
4796,5796,4,92,138,150,False
4797,5797,3,90,135,150,False
4798,5798,2,85,127,150,False
4799,5799,6,91,136,150,False
4800,5800,7,96,144,150,False
4801,5801,5,98,147,150,False
4802,5802,6,82,123,150,False
4803,5803,3,89,133,150,False
4804,5804,8,77,115,150,False
4805,5805,2,94,141,150,False
4806,5806,8,83,124,150,False
4807,5807,5,80,120,150,False
4808,5808,5,100,150,150,False
4809,5809,4,83,124,150,False
4810,5810,4,97,145,150,False
4811,5811,5,94,141,150,False
4812,5812,2,87,130,150,False
4813,5813,2,94,141,150,False
4814,5814,6,84,126,150,False
4815,5815,1,89,133,150,False
4816,5816,6,95,142,150,False
4817,5817,1,91,136,150,False
4818,5818,1,87,130,150,False
4819,5819,3,91,136,150,False
4820,5820,2,93,139,150,False
4821,5821,2,77,115,150,False
4822,5822,3,83,124,150,False
4823,5823,7,84,126,150,False
4824,5824,3,84,126,150,False
4825,5825,3,93,139,150,False
4826,5826,3,82,123,150,False
4827,5827,1,85,127,150,False
4828,5828,7,83,124,150,False
4829,5829,4,79,118,150,False
4830,5830,5,78,117,150,False
4831,5831,7,85,127,150,False
4832,5832,7,82,123,150,False
4833,5833,2,83,124,150,False
4834,5834,5,92,138,150,False
4835,5835,6,88,132,150,False
4836,5836,7,93,139,150,False
4837,5837,1,91,136,150,False
4838,5838,2,87,130,150,False
4839,5839,6,80,120,150,False
4840,5840,6,84,126,150,False
4841,5841,8,96,144,150,False
4842,5842,6,86,129,150,False
4843,5843,1,97,145,150,False
4844,5844,8,89,133,150,False
4845,5845,6,95,142,150,False
4846,5846,1,97,145,150,False
4847,5847,3,91,136,150,False
4848,5848,3,90,135,150,False
4849,5849,8,88,132,150,False
4850,5850,1,78,117,150,False
4851,5851,3,100,150,150,False
4852,5852,6,74,111,150,True
4853,5853,8,99,148,150,False
4854,5854,5,81,121,150,False
4855,5855,3,83,124,150,False
4856,5856,2,94,141,150,False
4857,5857,6,72,108,150,True
4858,5858,8,82,123,150,False
4859,5859,8,81,121,150,False
4860,5860,2,98,147,150,False
4861,5861,4,75,112,150,False
4862,5862,5,98,147,150,False
4863,5863,2,89,133,150,False
4864,5864,8,88,132,150,False
4865,5865,7,80,120,150,False
4866,5866,6,89,133,150,False
4867,5867,3,88,132,150,False
4868,5868,8,84,126,150,False
4869,5869,5,91,136,150,False
4870,5870,7,84,126,150,False
4871,5871,1,81,121,150,False
4872,5872,1,96,144,150,False
4873,5873,3,85,127,150,False
4874,5874,8,83,124,150,False
4875,5875,3,87,130,150,False
4876,5876,1,85,127,150,False
4877,5877,8,89,133,150,False
4878,5878,3,85,127,150,False
4879,5879,7,87,130,150,False
4880,5880,3,94,141,150,False
4881,5881,4,84,126,150,False
4882,5882,2,83,124,150,False
4883,5883,5,83,124,150,False
4884,5884,4,87,130,150,False
4885,5885,4,100,150,150,False
4886,5886,8,87,130,150,False
4887,5887,7,73,109,150,True
4888,5888,6,88,132,150,False
4889,5889,7,80,120,150,False
4890,5890,6,100,150,150,False
4891,5891,4,100,150,150,False
4892,5892,2,84,126,150,False
4893,5893,5,95,142,150,False
4894,5894,5,81,121,150,False
4895,5895,3,100,150,150,False
4896,5896,1,83,124,150,False
4897,5897,2,84,126,150,False
4898,5898,7,100,150,150,False
4899,5899,1,93,139,150,False
4900,5900,6,78,117,150,False
4901,5901,4,100,150,150,False
4902,5902,2,88,132,150,False
4903,5903,6,87,130,150,False
4904,5904,1,90,135,150,False
4905,5905,2,91,136,150,False
4906,5906,7,87,130,150,False
4907,5907,7,77,115,150,False
4908,5908,2,78,117,150,False
4909,5909,4,97,145,150,False
4910,5910,6,90,135,150,False
4911,5911,1,83,124,150,False
4912,5912,7,100,150,150,False
4913,5913,2,79,118,150,False
4914,5914,1,94,141,150,False
4915,5915,3,84,126,150,False
4916,5916,8,93,139,150,False
4917,5917,7,97,145,150,False
4918,5918,8,82,123,150,False
4919,5919,4,96,144,150,False
4920,5920,1,100,150,150,False
4921,5921,2,87,130,150,False
4922,5922,1,94,141,150,False
4923,5923,1,87,130,150,False
4924,5924,5,86,129,150,False
4925,5925,8,84,126,150,False
4926,5926,5,76,114,150,False
4927,5927,2,90,135,150,False
4928,5928,7,89,133,150,False
4929,5929,3,96,144,150,False
4930,5930,2,93,139,150,False
4931,5931,7,78,117,150,False
4932,5932,6,93,139,150,False
4933,5933,7,80,120,150,False
4934,5934,5,84,126,150,False
4935,5935,8,100,150,150,False
4936,5936,3,87,130,150,False
4937,5937,8,85,127,150,False
4938,5938,8,92,138,150,False
4939,5939,8,81,121,150,False
4940,5940,3,82,123,150,False
4941,5941,3,77,115,150,False
4942,5942,2,71,106,150,True
4943,5943,7,91,136,150,False
4944,5944,6,94,141,150,False
4945,5945,3,94,141,150,False
4946,5946,1,94,141,150,False
4947,5947,7,85,127,150,False
4948,5948,6,82,123,150,False
4949,5949,1,100,150,150,False
4950,5950,3,88,132,150,False
4951,5951,4,85,127,150,False
4952,5952,5,89,133,150,False
4953,5953,6,89,133,150,False
4954,5954,2,70,105,150,True
4955,5955,8,82,123,150,False
4956,5956,2,81,121,150,False
4957,5957,4,86,129,150,False
4958,5958,7,87,130,150,False
4959,5959,5,84,126,150,False
4960,5960,2,87,130,150,False
4961,5961,6,92,138,150,False
4962,5962,7,84,126,150,False
4963,5963,6,96,144,150,False
4964,5964,1,87,130,150,False
4965,5965,5,100,150,150,False
4966,5966,2,86,129,150,False
4967,5967,5,100,150,150,False
4968,5968,2,84,126,150,False
4969,5969,2,89,133,150,False
4970,5970,8,100,150,150,False
4971,5971,5,76,114,150,False
4972,5972,1,92,138,150,False
4973,5973,3,86,129,150,False
4974,5974,3,84,126,150,False
4975,5975,3,83,124,150,False
4976,5976,3,83,124,150,False
4977,5977,6,96,144,150,False
4978,5978,7,100,150,150,False
4979,5979,8,91,136,150,False
4980,5980,4,82,123,150,False
4981,5981,4,90,135,150,False
4982,5982,3,84,126,150,False
4983,5983,3,81,121,150,False
4984,5984,8,88,132,150,False
4985,5985,5,83,124,150,False
4986,5986,2,85,127,150,False
4987,5987,1,89,133,150,False
4988,5988,8,100,150,150,False
4989,5989,1,84,126,150,False
4990,5990,5,78,117,150,False
4991,5991,6,93,139,150,False
4992,5992,5,97,145,150,False
4993,5993,7,95,142,150,False
4994,5994,5,74,111,150,True
4995,5995,8,89,133,150,False
4996,5996,5,92,138,150,False
4997,5997,2,86,129,150,False
4998,5998,5,84,126,150,False
4999,5999,1,85,127,150,False
5000,6000,3,83,124,150,False
